rank,feature_id,score
1,8689,10572.802734375
2,7284,8360.2958984375
3,4507,7605.9482421875
4,9178,4217.01806640625
5,3846,4128.06640625
6,7342,3823.632080078125
7,3013,3793.36767578125
8,2880,3127.597900390625
9,1033,2555.75927734375
10,5209,2301.75244140625
