rank,feature_id,score
1,276,0.0020920648239552975
2,7446,0.0007961341179907322
3,2415,0.0007593256887048483
4,8834,0.0005112971994094551
5,1965,0.00043760641710832715
6,2441,0.00039267889223992825
7,2347,0.0003893219109158963
8,9393,0.0003690832236316055
9,6731,0.00034370756475254893
10,7498,0.0003168393741361797
