rank,feature_id,score
1,8859,12909.9609375
2,9208,12645.998046875
3,4253,10546.3232421875
4,9009,6970.21484375
5,5595,6892.91259765625
6,7038,6857.30859375
7,2762,6832.6953125
8,3476,5805.5126953125
9,8954,5521.7744140625
10,3932,5449.4052734375
