rank,feature_id,score
1,3800,-0.8740612268447876
2,2647,-0.8183929324150085
3,7462,-0.710992693901062
4,607,-0.6548469066619873
5,9530,-0.6383283734321594
6,9496,-0.6357680559158325
7,9481,-0.6207332611083984
8,5242,-0.6130315065383911
9,5587,-0.6014787554740906
10,5664,-0.5939494967460632
