rank,feature_id,score
1,8093,-0.001096206484362483
2,4531,-0.000837904866784811
3,7114,-0.0005607661441899836
4,607,-0.0005214425618760288
5,9481,-0.0005203108303248882
6,9473,-0.0005147475749254227
7,6684,-0.00046751584159210324
8,9811,-0.00045616476563736796
9,7025,-0.00045370921725407243
10,1593,-0.00042940923594869673
