feature_id,active_ratio,mean_activation,std_activation
0,0.9259999990463257,0.14354825019836426,0.16139841079711914
1,0.012000000104308128,0.0002480316034052521,0.002320940140634775
2,0.0,0.0,0.0
3,0.859000027179718,0.12768259644508362,0.15152479708194733
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.8980000019073486,0.1479770988225937,0.13542911410331726
7,0.0,0.0,0.0
8,0.0020000000949949026,3.8375856092898175e-05,0.0008575210813432932
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.004000000189989805,8.258056914201006e-05,0.0013186336727812886
12,0.0,0.0,0.0
13,0.004999999888241291,0.00010685729648685083,0.0015233142767101526
14,0.0010000000474974513,1.7440796000300907e-05,0.0005512505886144936
15,0.0,0.0,0.0
16,0.028999999165534973,0.0004236678942106664,0.0027295523323118687
17,0.9779999852180481,0.23096445202827454,0.20027190446853638
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0010000000474974513,1.9699096810654737e-05,0.0006226286059245467
26,0.0,0.0,0.0
27,0.004000000189989805,9.297180076828226e-05,0.001479415106587112
28,0.0010000000474974513,1.258850079466356e-05,0.00039788425783626735
29,0.0,0.0,0.0
30,0.5690000057220459,0.09847643226385117,0.2256440818309784
31,0.003000000026077032,6.172180292196572e-05,0.001129280193708837
32,0.0,0.0,0.0
33,0.0010000000474974513,1.2229919775563758e-05,0.0003865505859721452
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.7960000038146973,0.03539308160543442,0.033073265105485916
44,0.7260000109672546,0.03505609929561615,0.0388539656996727
45,0.9110000133514404,0.28256431221961975,0.26230573654174805
46,0.003000000026077032,6.086731082177721e-05,0.001122005982324481
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.010999999940395355,0.00021205902157817036,0.002032127231359482
50,0.0,0.0,0.0
51,0.0010000000474974513,1.9119263015454635e-05,0.0006043018074706197
52,0.0010000000474974513,1.3267516806081403e-05,0.0004193458880763501
53,0.010999999940395355,0.00014122009451966733,0.0013590016169473529
54,0.0,0.0,0.0
55,0.0020000000949949026,3.8452148146461695e-05,0.0008615552796982229
56,0.0,0.0,0.0
57,0.5910000205039978,0.08616764098405838,0.18305203318595886
58,0.9610000252723694,0.09409501403570175,0.07874049246311188
59,0.0,0.0,0.0
60,0.6190000176429749,0.04709199443459511,0.07086852192878723
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0020000000949949026,3.944397030863911e-05,0.0008907493320293725
66,0.8569999933242798,0.07801813632249832,0.0804639384150505
67,0.0020000000949949026,5.827331551699899e-05,0.0013762156013399363
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.006000000052154064,9.104156197281554e-05,0.0011801515938714147
72,0.0,0.0,0.0
73,0.0010000000474974513,2.365112231927924e-05,0.000747540092561394
74,0.0,0.0,0.0
75,0.0010000000474974513,1.6189575035241432e-05,0.0005117033142596483
76,0.0020000000949949026,3.851318251690827e-05,0.0008603366441093385
77,0.0,0.0,0.0
78,0.006000000052154064,0.0001343688927590847,0.0017593329539522529
79,0.0,0.0,0.0
80,0.0020000000949949026,4.141235331189819e-05,0.000931991555262357
81,0.0,0.0,0.0
82,0.0020000000949949026,2.781677176244557e-05,0.0006251154118217528
83,0.0,0.0,0.0
84,0.004000000189989805,7.246399036375806e-05,0.001150093274191022
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.003000000026077032,3.389739867998287e-05,0.0006180936470627785
88,0.0010000000474974513,1.3946532817499246e-05,0.0004408075474202633
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0020000000949949026,3.372192441020161e-05,0.0007611621986143291
92,0.0,0.0,0.0
93,0.1940000057220459,0.005068046506494284,0.012946120463311672
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.9850000143051147,0.14147743582725525,0.10180827975273132
97,0.004999999888241291,9.6694944659248e-05,0.0013982969103381038
98,0.012000000104308128,0.0002552566584199667,0.002567712450399995
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.020999999716877937,0.0003946914803236723,0.0027475792448967695
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0010000000474974513,1.9134520698571578e-05,0.0006047840579412878
106,0.0,0.0,0.0
107,0.007000000216066837,0.0001419525215169415,0.0017075544456019998
108,0.00800000037997961,0.00013134765322320163,0.0015054675750434399
109,0.0010000000474974513,2.4047851184150204e-05,0.0007600795361213386
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.013000000268220901,0.00026383972726762295,0.0025019252207130194
114,0.878000020980835,0.08458955585956573,0.09207414090633392
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.703000009059906,0.10787852108478546,0.19859087467193604
118,0.8690000176429749,0.15764547884464264,0.2146957516670227
119,0.0010000000474974513,1.789855923561845e-05,0.0005657190922647715
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.00800000037997961,0.0001239242556039244,0.0014024076517671347
124,0.9729999899864197,0.2720974385738373,0.22153885662555695
125,0.9330000281333923,0.1289905458688736,0.12568852305412292
126,0.0,0.0,0.0
127,0.004000000189989805,7.440185436280444e-05,0.0011791804572567344
128,0.0020000000949949026,3.648376514320262e-05,0.0008159963763318956
129,0.0010000000474974513,2.0324707293184474e-05,0.0006424022139981389
130,0.6460000276565552,0.04794299975037575,0.0923875942826271
131,0.0010000000474974513,2.194213811890222e-05,0.0006935243145562708
132,0.8859999775886536,0.13975070416927338,0.14080055058002472
133,0.0,0.0,0.0
134,0.9570000171661377,0.10907664149999619,0.08812376111745834
135,0.0010000000474974513,2.203369149356149e-05,0.000696417992003262
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
