step_idx,timestep,baseline,early,mid,late,custom
0,958,2.8056793212890625,2.9622802734375,2.8056793212890625,2.8056793212890625,2.9622802734375
1,925,5.97418212890625,6.257667541503906,5.97418212890625,5.97418212890625,6.257667541503906
2,892,6.796875,6.05859375,6.796875,6.796875,6.05859375
3,859,1.86328125,4.12689208984375,1.86328125,1.86328125,4.12689208984375
4,826,0.7763671875,1.4949264526367188,0.83203125,0.7763671875,1.5035781860351562
5,793,0.46484375,1.16241455078125,0.79345703125,0.46484375,1.428466796875
6,760,0.350341796875,1.0584716796875,1.076171875,0.350341796875,1.6514129638671875
7,727,0.4644775390625,1.1077880859375,1.2275390625,0.4644775390625,2.3466796875
8,694,0.365478515625,1.09033203125,2.37628173828125,0.365478515625,1.7611083984375
9,661,0.3383636474609375,0.9638671875,1.6616897583007812,0.3383636474609375,1.585205078125
10,628,0.283294677734375,0.68994140625,1.95184326171875,0.283294677734375,1.5102691650390625
11,595,0.33819580078125,0.65350341796875,1.994171142578125,0.33819580078125,1.35791015625
12,562,0.367431640625,0.574951171875,1.95880126953125,0.367431640625,1.07537841796875
13,529,0.42724609375,0.50836181640625,2.02630615234375,0.54248046875,1.0640869140625
14,496,0.3541412353515625,0.5837326049804688,1.5898284912109375,0.59564208984375,0.9335174560546875
15,463,0.2854156494140625,0.567047119140625,1.148040771484375,0.39697265625,0.8435287475585938
16,430,0.23291015625,0.5952606201171875,0.809478759765625,0.308349609375,0.6680755615234375
17,397,0.0953369140625,0.5548171997070312,0.5902099609375,0.2386474609375,0.727691650390625
18,364,0.029449462890625,0.54248046875,0.51318359375,0.1572265625,0.76373291015625
19,331,0.029266357421875,0.5665130615234375,0.443878173828125,0.1068115234375,0.723175048828125
20,298,0.051239013671875,0.520538330078125,0.381744384765625,0.08465576171875,0.859222412109375
21,265,0.0550994873046875,0.511627197265625,0.17852783203125,0.035400390625,0.81353759765625
22,232,0.0667877197265625,0.599456787109375,0.15641021728515625,0.019866943359375,0.81689453125
23,199,0.0860443115234375,0.628997802734375,0.09967041015625,0.0198516845703125,0.8484039306640625
24,166,0.0860137939453125,0.72320556640625,0.054931640625,0.05098724365234375,0.8357009887695312
25,133,0.075164794921875,0.6964111328125,0.064971923828125,0.0347442626953125,0.547760009765625
26,100,0.076751708984375,0.78790283203125,0.04912567138671875,0.03229522705078125,0.34639739990234375
27,67,0.0762939453125,0.8118896484375,0.06976318359375,0.0386962890625,0.1748046875
28,34,0.09613037109375,0.8973388671875,0.08221435546875,0.04449462890625,0.0638427734375
29,1,0.0697021484375,0.85577392578125,0.03946685791015625,0.02628326416015625,0.0
