step_idx,timestep,baseline,early,mid,late,custom
0,958,8.899162292480469,8.038749694824219,8.899162292480469,8.899162292480469,8.038749694824219
1,925,12.8101806640625,8.413948059082031,12.8101806640625,12.8101806640625,8.413948059082031
2,892,11.799072265625,8.5953369140625,11.799072265625,11.799072265625,8.5953369140625
3,859,14.310501098632812,10.77484130859375,14.310501098632812,14.310501098632812,10.77484130859375
4,826,15.510299682617188,17.14134979248047,15.804435729980469,15.510299682617188,16.645912170410156
5,793,16.157852172851562,18.78363037109375,19.21631622314453,16.157852172851562,18.27838134765625
6,760,16.356842041015625,19.9302978515625,18.539276123046875,16.356842041015625,20.44890594482422
7,727,16.73956298828125,20.78521728515625,20.4161376953125,16.73956298828125,18.908935546875
8,694,17.2095947265625,21.85400390625,17.39178466796875,17.2095947265625,18.320953369140625
9,661,17.458251953125,22.199462890625,18.913589477539062,17.458251953125,20.320098876953125
10,628,17.73504638671875,22.565185546875,20.987060546875,17.73504638671875,21.544677734375
11,595,18.1202392578125,22.6468505859375,22.1773681640625,18.1202392578125,25.36419677734375
12,562,18.320556640625,22.638427734375,24.033355712890625,18.320556640625,29.1378173828125
13,529,18.438720703125,22.745849609375,25.443817138671875,18.6002197265625,31.7239990234375
14,496,18.65380859375,22.6478271484375,26.31866455078125,19.466064453125,32.1376953125
15,463,18.697853088378906,22.79217529296875,27.021728515625,21.497207641601562,33.4354248046875
16,430,18.5755615234375,22.791534423828125,27.4031982421875,23.088577270507812,34.614013671875
17,397,18.37939453125,22.89251708984375,28.117462158203125,22.837646484375,35.800048828125
18,364,18.0780029296875,22.843505859375,28.461669921875,22.2799072265625,36.54164123535156
19,331,18.191650390625,22.928680419921875,28.564407348632812,22.1265869140625,37.343658447265625
20,298,18.3416748046875,22.8974609375,28.585235595703125,22.59088134765625,37.241851806640625
21,265,18.6551513671875,22.9599609375,28.466339111328125,22.9234619140625,36.87725830078125
22,232,19.0386962890625,22.959991455078125,28.343795776367188,23.51757049560547,36.363037109375
23,199,19.293716430664062,22.887664794921875,28.450210571289062,24.625808715820312,35.66278076171875
24,166,19.655181884765625,22.86175537109375,28.401275634765625,25.19300079345703,35.045654296875
25,133,19.49285888671875,22.837493896484375,28.9510498046875,26.531021118164062,34.41510009765625
26,100,19.684890747070312,22.527099609375,29.48077392578125,28.263702392578125,34.08563232421875
27,67,19.895614624023438,22.486114501953125,30.276519775390625,30.352462768554688,34.11944580078125
28,34,20.651535034179688,22.767181396484375,31.63238525390625,33.3218994140625,35.133567810058594
29,1,21.56695556640625,23.332740783691406,34.372100830078125,32.637786865234375,37.6900634765625
