rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,2019,1.0,1.0,46.83443832397461,1.8672990798950195,1
2,4380,1.0,1.0,1.5370103120803833,0.9773398637771606,1
3,4001,1.0,1.0,1.3540515899658203,0.6101975440979004,1
4,3096,1.0,1.0,1.3236552476882935,0.8896365165710449,1
5,1167,1.0,1.0,1.1843559741973877,0.4973410665988922,1
6,3433,1.0,1.0,1.175895094871521,0.7446109056472778,1
7,1895,1.0,1.0,1.15442955493927,0.7324517965316772,1
8,5115,1.0,1.0,1.122009515762329,0.7243202328681946,1
9,1334,1.0,1.0,0.8564958572387695,0.46682995557785034,1
10,1775,1.0,1.0,0.7757676243782043,0.3401446044445038,1
11,2861,1.0,1.0,0.6309112906455994,0.38477760553359985,1
12,2111,0.9990000128746033,0.9990000128746033,1.8971246480941772,1.0183454751968384,1
13,167,0.9990000128746033,0.9990000128746033,1.3782625198364258,1.0143358707427979,1
14,4288,0.9990000128746033,0.9990000128746033,1.3121734857559204,0.912528932094574,1
15,4801,0.9990000128746033,0.9990000128746033,1.2573225498199463,0.6630874276161194,1
16,1432,0.9990000128746033,0.9990000128746033,1.0747334957122803,0.7736774682998657,1
17,4866,0.9990000128746033,0.9990000128746033,0.9542344212532043,0.5103669762611389,1
18,2611,0.9990000128746033,0.9990000128746033,0.37334126234054565,0.2394055724143982,1
19,4698,0.9990000128746033,0.9990000128746033,0.11359666287899017,0.06839505583047867,1
20,4759,0.9980000257492065,0.9980000257492065,1.3624597787857056,1.0695583820343018,1
21,3693,0.9980000257492065,0.9980000257492065,0.978464663028717,0.5499423146247864,1
22,3808,0.9980000257492065,0.9980000257492065,0.6740816235542297,0.4488976299762726,1
23,3353,0.9980000257492065,0.9980000257492065,0.5753895044326782,0.44260868430137634,1
24,4568,0.9980000257492065,0.9980000257492065,0.5299078822135925,0.3418007791042328,1
25,2,0.9980000257492065,0.9980000257492065,0.4789811670780182,0.3339090049266815,1
26,1120,0.996999979019165,0.996999979019165,0.9408166408538818,0.6922202706336975,1
27,1141,0.996999979019165,0.996999979019165,0.9108961224555969,0.6081250905990601,1
28,613,0.996999979019165,0.996999979019165,0.6919535398483276,0.45678195357322693,1
29,944,0.9959999918937683,0.9959999918937683,1.108907699584961,0.9867806434631348,1
30,1817,0.9959999918937683,0.9959999918937683,0.9879952669143677,0.9077843427658081,1
31,2438,0.9959999918937683,0.9959999918937683,0.8962662220001221,0.7317702770233154,1
32,4637,0.9959999918937683,0.9959999918937683,0.44008952379226685,0.3269023895263672,1
33,1988,0.9950000047683716,0.9950000047683716,0.9588285684585571,0.6402747631072998,1
34,3484,0.9950000047683716,0.9950000047683716,0.9239053726196289,0.7860580086708069,1
35,3650,0.9950000047683716,0.9950000047683716,0.8433521389961243,0.685348629951477,1
36,1962,0.9940000176429749,0.9940000176429749,1.3955022096633911,1.16099214553833,1
37,2722,0.9940000176429749,0.9940000176429749,0.9011763334274292,0.6379043459892273,1
38,819,0.9929999709129333,0.9929999709129333,0.9210003614425659,0.813493549823761,1
39,4328,0.9929999709129333,0.9929999709129333,0.8923388719558716,0.6776914596557617,1
40,859,0.9929999709129333,0.9929999709129333,0.6460922360420227,0.5402864217758179,1
41,868,0.9929999709129333,0.9929999709129333,0.6390209794044495,0.48162081837654114,1
42,4550,0.9929999709129333,0.9929999709129333,0.5166242122650146,0.48518797755241394,1
43,182,0.9919999837875366,0.9919999837875366,0.7939695715904236,0.67396080493927,1
44,17,0.9919999837875366,0.9919999837875366,0.7708155512809753,0.6706590056419373,1
45,3722,0.9919999837875366,0.9919999837875366,0.6785529851913452,0.5196495056152344,1
46,893,0.9919999837875366,0.9919999837875366,0.5314076542854309,0.4600108563899994,1
47,4392,0.9900000095367432,0.9900000095367432,0.7500826120376587,0.6819130182266235,1
48,4028,0.9900000095367432,0.9900000095367432,0.730584442615509,0.5648844242095947,1
49,1130,0.9900000095367432,0.9900000095367432,0.44128328561782837,0.39900633692741394,1
50,885,0.9879999756813049,0.9879999756813049,0.7254846096038818,0.5977444648742676,1
51,1366,0.9879999756813049,0.9879999756813049,0.7064124345779419,0.5878943204879761,1
52,4811,0.9879999756813049,0.9879999756813049,0.4459003210067749,0.36499258875846863,1
53,3323,0.9869999885559082,0.9869999885559082,0.8466901183128357,1.0407222509384155,1
