rank,feature_id,score
1,6764,2328.80517578125
2,2916,2153.95361328125
3,1735,1751.9683837890625
4,955,1705.4228515625
5,9823,1469.5784912109375
6,3640,1424.6533203125
7,6054,1294.2425537109375
8,329,1076.766845703125
9,3287,1074.3089599609375
10,8882,1063.5374755859375
