rank,feature_id,score
1,3460,0.0016181450337171555
2,1935,0.0007977350614964962
3,9103,0.0007887921528890729
4,6037,0.0007737888372503221
5,4227,0.0007474225712940097
6,7414,0.0007332873065024614
7,2586,0.0006969020469114184
8,2371,0.0006614298326894641
9,659,0.000652062299195677
10,2102,0.0006419132696464658
11,3129,0.0006100010359659791
12,9245,0.0005643495242111385
13,9891,0.0005501762498170137
14,8690,0.0005312428111210465
15,8470,0.0005289649707265198
16,9678,0.0005251542897894979
17,871,0.000512709142640233
18,1138,0.0005047715967521071
19,7378,0.000497286266181618
20,7607,0.0004910363932140172
