rank,feature_id,score
1,485,63304.7109375
2,2762,39931.63671875
3,2133,35190.67578125
4,6247,32750.462890625
5,9928,26142.7109375
6,225,17697.15234375
7,4605,16089.111328125
8,6468,15510.291015625
9,4017,15344.419921875
10,5713,13186.828125
11,9357,10782.384765625
12,6296,7858.8720703125
13,219,7807.31640625
14,4396,7718.9326171875
15,9737,7586.6533203125
16,9326,6881.7841796875
17,9333,6634.8349609375
18,4027,6388.44921875
19,1836,5527.83154296875
20,6983,5350.0068359375
