feature_id,taris_score,saeuron_score,taris_rank,saeuron_rank,rank_delta_saeuron_minus_taris
0,0.0,0.0,8763,8427,-336
1,0.0,0.0,6708,6793,85
2,0.0,0.0,6709,6794,85
3,-0.00020587148901540786,-0.2557336390018463,10128,10088,-40
4,0.0,0.0,6710,6795,85
5,0.0,0.0,6711,6796,85
6,0.0,0.0,6712,6797,85
7,0.0,0.0,6713,6798,85
8,0.0,0.0,6714,6799,85
9,0.0,0.0,6715,6800,85
10,0.0,0.0,6707,6792,85
11,0.0,0.0,6717,6802,85
12,0.0,0.0,6718,6803,85
13,0.0,0.0,6719,6804,85
14,0.0,0.0,6720,6805,85
15,0.0,0.0,6721,6806,85
16,-0.00031114177545532584,-0.1334368735551834,10169,9952,-217
17,0.0,0.0,6722,6807,85
18,6.523261254187673e-05,0.7279616594314575,250,640,390
19,0.0,0.0,6723,6808,85
20,0.0,0.0,6724,6809,85
21,0.0,0.0,6698,6783,85
22,0.0,0.0,6689,6774,85
23,0.0,0.0,6690,6775,85
24,0.0,0.0,6691,6776,85
25,0.0,0.0,6692,6777,85
26,2.964205305033829e-05,0.11271154880523682,334,871,537
27,0.0,0.0,6693,6778,85
28,0.0,0.0,6694,6779,85
29,0.0,0.0,6695,6780,85
30,0.0,0.0,6696,6781,85
31,4.210589031572454e-05,-0.07827720791101456,294,9891,9597
32,0.0,0.0,6697,6782,85
33,0.0,0.0,6688,6773,85
34,0.0,0.0,6699,6784,85
35,0.0,0.0,6700,6785,85
36,0.0,0.0,6701,6786,85
37,0.0,0.0,6702,6787,85
38,0.0,0.0,6703,6788,85
39,0.0,0.0,6704,6789,85
40,0.0,0.0,6705,6790,85
41,0.0,0.0,6706,6791,85
42,0.0,0.0,6716,6801,85
43,0.0,0.0,6744,6829,85
44,0.0,0.0,6745,6830,85
45,-2.2997037376626395e-05,0.09281908720731735,9884,883,-9001
46,0.0,0.0,6746,6831,85
47,0.0,0.0,6747,6832,85
48,0.0,0.0,6748,6833,85
49,0.0,0.0,6749,6834,85
50,0.0,0.0,6750,6835,85
51,0.0,0.0,6751,6836,85
52,0.0,0.0,6743,6828,85
53,0.0,0.0,6753,6838,85
54,4.583641384670045e-06,559.99755859375,608,324,-284
55,0.0,0.0,6754,6839,85
56,0.0,0.0,6755,6840,85
57,0.0,0.0,6756,6841,85
58,0.0,0.0,6757,6842,85
59,0.0,0.0,6758,6843,85
60,-0.00021582815679721534,-0.31543371081352234,10136,10135,-1
61,0.0,0.0,6759,6844,85
62,0.0,0.0,6760,6845,85
63,0.0,0.0,6734,6819,85
64,0.0,0.0,6726,6811,85
65,0.0,0.0,6727,6812,85
66,-0.0017312426352873445,-0.24426646530628204,10234,10077,-157
67,0.0,0.0,6728,6813,85
68,0.0,0.0,6729,6814,85
