rank,feature_id,score
1,6314,-0.0029150506015866995
2,7165,-0.0018801521509885788
3,2746,-0.0016768509522080421
4,2444,-0.0015456106048077345
5,7361,-0.0014849042054265738
6,1199,-0.001434682635590434
7,4170,-0.0010229477193206549
8,10162,-0.0010198194067925215
9,9198,-0.0008819749346002936
10,626,-0.0007976579363457859
