feature_id,taris_score,saeuron_score,taris_rank,saeuron_rank,rank_delta_saeuron_minus_taris
0,0.0,0.0,3820,8578,4758
1,-1.728811582779599e-07,135.3798828125,9247,495,-8752
2,0.0,0.0,6725,4081,-2644
3,-0.0005280243931338191,-0.12211346626281738,10143,9956,-187
4,0.0,0.0,6726,4060,-2666
5,0.0,0.0,6727,4053,-2674
6,7.004814051470021e-06,319.53204345703125,762,320,-442
7,-4.247205538376875e-07,-0.02855590358376503,9423,9630,207
8,0.0,0.0,6728,4158,-2570
9,0.0,0.0,6729,4127,-2602
10,0.0,0.0,6730,4125,-2605
11,0.0,0.0,6731,4124,-2607
12,0.0,0.0,6732,4121,-2611
13,0.0,0.0,6724,3964,-2760
14,0.0,0.0,6734,3963,-2771
15,0.0,0.0,6735,3954,-2781
16,-0.0007091556908562779,-0.31066960096359253,10173,10147,-26
17,0.0,0.0,6736,3978,-2758
18,0.00012662095832638443,0.22636589407920837,332,1529,1197
19,3.700571085119009e-07,47.6989860534668,1415,971,-444
20,0.0,0.0,6737,4023,-2714
21,0.0,0.0,6738,4036,-2702
22,0.0,0.0,6739,4038,-2701
23,0.0,0.0,6740,3996,-2744
24,0.0,0.0,6715,3995,-2720
25,0.0,0.0,6707,4004,-2703
26,4.931773946736939e-05,0.20927295088768005,497,1541,1044
27,0.0,0.0,6708,4357,-2351
28,0.0,0.0,6709,4352,-2357
29,0.0,0.0,6710,4347,-2363
30,0.0,0.0,6711,4361,-2350
31,1.3947574188932776e-05,0.000925427651964128,682,1726,1044
32,0.0,0.0,6712,4429,-2283
33,0.0,0.0,6713,4431,-2282
34,0.0,0.0,6714,4387,-2327
35,8.16584906715434e-06,375.24267578125,747,293,-454
36,0.0,0.0,6706,4378,-2328
37,4.4179552105561015e-07,56.94580078125,1253,753,-500
38,0.0,0.0,6716,4407,-2309
39,0.0,0.0,6717,4409,-2308
40,0.0,0.0,6718,4224,-2494
41,0.0,0.0,6719,4221,-2498
42,0.0,0.0,6720,4243,-2477
43,0.0,0.0,6721,4181,-2540
44,0.0,0.0,6722,4203,-2519
45,0.0004511738079600036,0.6926616430282593,110,1350,1240
46,0.0,0.0,6723,4254,-2469
47,0.0,0.0,6733,4274,-2459
48,0.0,0.0,6759,3898,-2861
49,0.0,0.0,6760,3551,-3209
50,0.0,0.0,6761,3531,-3230
51,0.0,0.0,6762,3529,-3233
52,0.0,0.0,6763,3541,-3222
53,0.0,0.0,6764,3611,-3153
54,1.477283376516425e-06,189.30055236816406,972,417,-555
55,0.0,0.0,6765,3612,-3153
56,0.0,0.0,6766,3424,-3342
57,0.0,0.0,6758,3422,-3336
58,-3.610864780512202e-07,-0.02855316735804081,9305,9519,214
59,0.0,0.0,6768,3394,-3374
60,6.86899170432298e-07,0.3986383378505707,1151,1442,291
61,0.0,0.0,6769,3489,-3280
62,-3.154573562369478e-07,-0.0285505261272192,9264,9476,212
63,-1.1599698837017058e-06,-0.057118333876132965,9588,9806,218
64,0.0,0.0,6770,3456,-3314
65,0.0,0.0,6771,3481,-3290
66,-7.461765926564112e-05,-0.11405114084482193,9947,9939,-8
67,0.0,0.0,6772,3815,-2957
68,0.0,0.0,6773,3817,-2956
69,3.1425923907590914e-07,221.162841796875,1494,378,-1116
70,0.0,0.0,6774,3833,-2941
71,0.0,0.0,6750,3837,-2913
72,0.0,0.0,6742,3839,-2903
73,0.0,0.0,6743,3798,-2945
74,0.0,0.0,6744,3797,-2947
75,0.0,0.0,6745,3788,-2957
76,0.0,0.0,6746,3806,-2940
77,0.0,0.0,6747,3809,-2938
78,0.0,0.0,6748,3895,-2853
79,0.0,0.0,6749,3910,-2839
80,2.225014213763643e-05,0.5896912813186646,619,1378,759
81,0.0,0.0,6741,3872,-2869
82,0.0,0.0,6751,3690,-3061
83,0.0,0.0,6752,3704,-3048
84,0.0,0.0,6753,3715,-3038
85,0.0,0.0,6754,3651,-3103
86,0.0,0.0,6755,3761,-2994
87,3.2305069908034056e-05,0.19439077377319336,572,1551,979
88,0.0,0.0,6756,3750,-3006
89,0.0,0.0,6757,3769,-2988
90,1.421369961462915e-05,638.7881469726562,680,202,-478
91,0.0,0.0,6698,3775,-2923
92,0.0,0.0,6656,3720,-2936
93,0.0,0.0,6657,3746,-2911
94,0.0,0.0,6658,5150,-1508
95,0.0,0.0,6659,5140,-1519
96,0.0,0.0,6660,5156,-1504
97,3.4241043067595456e-06,430.17572021484375,855,271,-584
98,0.0,0.0,6661,5122,-1539
99,0.0,0.0,6662,5108,-1554
100,0.0006779899122193456,47.33761978149414,61,983,922
101,-0.00020570198830682784,-0.35635891556739807,10036,10170,134
102,0.0,0.0,6663,5172,-1491
103,0.0,0.0,6655,5203,-1452
104,0.0,0.0,6665,5012,-1653
105,0.0,0.0,6666,5037,-1629
106,1.805724241421558e-05,890.8167724609375,646,164,-482
107,0.0,0.0,6667,4985,-1682
108,0.0,0.0,6668,4982,-1686
109,0.0,0.0,6669,4974,-1695
110,2.6631587388692424e-06,342.65130615234375,892,306,-586
111,0.0,0.0,6670,4993,-1677
112,0.0,0.0,6671,5077,-1594
113,0.0,0.0,6646,5075,-1571
114,0.0,0.0,6638,5060,-1578
115,3.6648495438385e-07,46.966556549072266,1430,991,-439
116,0.0,0.0,6639,5380,-1259
117,0.0,0.0,6640,5377,-1263
118,0.0,0.0,6641,5390,-1251
119,0.0,0.0,6642,5394,-1248
120,1.231277383340057e-05,69.34358978271484,695,669,-26
121,1.2728650062854285e-06,159.91209411621094,1000,461,-539
122,0.0,0.0,6643,5489,-1154
123,0.0,0.0,6644,5448,-1196
124,0.0,0.0,6645,5446,-1199
125,0.0,0.0,6637,5441,-1196
126,0.0,0.0,6647,5444,-1203
127,0.0,0.0,6648,5459,-1189
128,0.0,0.0,6649,5461,-1188
129,4.171723446688702e-07,53.77196502685547,1308,826,-482
130,0.0,0.0,6650,5290,-1360
131,-4.3691593418770935e-06,-0.09666340053081512,9718,9908,190
132,0.0,0.0,6651,5302,-1349
133,0.0,0.0,6652,5250,-1402
134,0.0,0.0,6653,5241,-1412
135,0.0,0.0,6654,5339,-1315
136,0.0,0.0,6664,5368,-1296
137,0.0,0.0,6690,5310,-1380
138,0.0,0.0,6691,4956,-1735
139,0.0,0.0,6692,4625,-2067
140,0.0,0.0,6693,4624,-2069
141,0.0,0.0,6694,4617,-2077
142,3.4465395515326236e-07,41.137699127197266,1466,1094,-372
143,0.0,0.0,6695,4637,-2058
144,0.0,0.0,6696,4639,-2057
145,-4.064499989908654e-07,-0.02855510078370571,9394,9595,201
146,0.0,0.0,6697,4690,-2007
147,0.0,0.0,6689,4704,-1985
148,0.0,0.0,6699,4657,-2042
149,0.0,0.0,6700,4482,-2218
150,-0.00011153319792356342,-0.21933762729167938,9989,10088,99
151,0.0,0.0,6701,4502,-2199
152,0.0,0.0,6702,4453,-2249
153,-8.658220394863747e-06,333.3138427734375,9762,312,-9450
154,0.0,0.0,6703,4551,-2152
155,0.0,0.0,6704,4574,-2130
156,0.0,0.0,6705,4516,-2189
157,0.0,0.0,6681,4540,-2141
158,0.0,0.0,6673,4874,-1799
159,0.0002986704930663109,0.4084896147251129,168,1436,1268
160,0.0,0.0,6674,4872,-1802
161,0.0,0.0,6675,4951,-1724
162,4.4093212636653334e-07,54.80956268310547,1256,800,-456
163,0.0,0.0,6676,4963,-1713
164,0.0,0.0,6677,4968,-1709
165,0.0,0.0,6678,4969,-1709
166,0.0,0.0,6679,4906,-1773
167,0.0,0.0,6680,4908,-1772
168,0.0,0.0,6672,4741,-1931
169,0.0,0.0,6682,4760,-1922
170,0.0,0.0,6683,4764,-1919
171,0.0,0.0,6684,4773,-1911
172,-0.0006323122070170939,-0.09556762129068375,10162,9906,-256
173,0.0,0.0,6685,4723,-1962
174,0.0,0.0,6686,4711,-1975
175,0.0,0.0,6687,4736,-1951
176,-4.5064433606967214e-07,-0.028556521981954575,9452,9645,193
177,0.0,0.0,6688,4820,-1868
178,3.5561450317800336e-07,45.8373908996582,1452,1016,-436
179,0.0,0.0,6767,4825,-1942
180,0.0,0.0,6862,4839,-2023
181,0.0,0.0,6863,4790,-2073
182,0.0,0.0,6864,4795,-2069
183,0.0,0.0,6865,4805,-2060
184,0.0,0.0,6866,1872,-4994
185,0.0,0.0,6867,2025,-4842
186,0.0,0.0,6868,1992,-4876
187,-3.5368299222682253e-07,-0.02855244278907776,9296,9500,204
188,0.0,0.0,6869,1759,-5110
189,0.0,0.0,6861,1782,-5079
190,0.0,0.0,6871,2407,-4464
191,-3.864275640808046e-05,0.060135968029499054,9881,1655,-8226
192,0.0,0.0,6872,2131,-4741
193,0.0,0.0,6873,2234,-4639
194,0.0,0.0,6874,2169,-4705
195,0.0,0.0,6875,2239,-4636
196,0.0001736279809847474,0.6434005498886108,269,1366,1097
197,0.0,0.0,6876,2198,-4678
198,0.0,0.0,6877,2075,-4802
199,0.0,0.0,6853,2093,-4760
200,0.0,0.0,6845,2136,-4709
201,1.9979841454187408e-05,193.92037963867188,632,411,-221
202,0.0,0.0,6846,2114,-4732
203,0.0,0.0,6847,2254,-4593
204,0.0,0.0,6848,2337,-4511
205,4.768386361320154e-07,59.906005859375,1207,717,-490
206,0.0,0.0,6849,1783,-5066
207,0.0,0.0,6850,1840,-5010
208,0.0,0.0,6851,1856,-4995
209,-4.2412786569911987e-05,0.006328958086669445,9887,1719,-8168
210,1.6706166206859052e-05,1829.0677490234375,657,101,-556
211,0.0,0.0,6852,1752,-5100
212,-7.969821126607712e-06,-0.13930678367614746,9749,9987,238
213,0.0,0.0,6844,1981,-4863
214,0.0,0.0,6854,1987,-4867
215,6.416063115466386e-05,0.04495050013065338,441,1673,1232
216,0.0,0.0,6855,2006,-4849
217,0.0,0.0,6856,2009,-4847
218,0.0,0.0,6857,1889,-4968
219,0.0,0.0,6858,1896,-4962
220,0.0,0.0,6859,1874,-4985
221,-0.0004482991644181311,-0.26329851150512695,10128,10115,-13
222,-3.874773426559841e-07,-0.028554413467645645,9364,9570,206
223,0.0029467311687767506,1.1276929378509521,2,1268,1266
224,0.0,0.0,6860,3061,-3799
225,0.0,0.0,6870,3081,-3789
226,0.0,0.0,6896,3093,-3803
227,0.0,0.0,6897,2918,-3979
228,0.0,0.0,6898,2921,-3977
229,0.0,0.0,6899,2932,-3967
230,6.067599542802782e-07,77.7587890625,1160,656,-504
231,0.0,0.0,6900,3016,-3884
232,0.0,0.0,6901,3027,-3874
233,0.0,0.0,6902,2988,-3914
234,0.0,0.0,6903,3133,-3770
235,0.0,0.0,6895,3308,-3587
236,0.0,0.0,6905,3320,-3585
237,0.0,0.0,6906,3270,-3636
238,0.0,0.0,6907,3290,-3617
239,8.606946721556596e-06,-0.0061859250999987125,742,9429,8687
240,0.0,0.0,6908,3363,-3545
241,0.0,0.0,6909,3368,-3541
242,0.0,0.0,6910,3334,-3576
243,0.0,0.0,6911,3351,-3560
244,7.30741612642305e-06,821.77734375,760,168,-592
245,0.0,0.0,6887,3196,-3691
246,0.0,0.0,6879,3197,-3682
247,0.0,0.0,6880,3265,-3615
248,0.0,0.0,6881,3222,-3659
