rank,feature_id,score
1,2099,0.004873691592365503
2,223,0.0029467311687767506
3,7711,0.002720090327784419
4,2489,0.0026706180069595575
5,1974,0.002517546294257045
6,5908,0.002058825921267271
7,1926,0.001988107105717063
8,5614,0.0016746858600527048
9,9507,0.0015292506432160735
10,5707,0.0014618835411965847
11,4391,0.0014564588200300932
12,3350,0.0013781690504401922
13,4686,0.001361402333714068
14,340,0.001333956141024828
15,4622,0.001270894194021821
16,4425,0.001262978999875486
17,6048,0.0011542425490915775
18,2482,0.0010693555232137442
19,4947,0.0010468496475368738
20,6169,0.0010309151839464903
