rank,feature_id,score
1,4322,0.004688585642725229
2,4080,0.0030349567532539368
3,4145,0.003017155919224024
4,1382,0.0027570128440856934
5,4023,0.002056923694908619
6,6,0.0016716225072741508
7,3044,0.001641182810999453
8,2495,0.00164026056881994
9,2554,0.0014584354357793927
10,3063,0.0013269218616187572
11,3010,0.0013216838706284761
12,4473,0.0012909406796097755
13,384,0.0012768949382007122
14,3186,0.0012724807020276785
15,1094,0.001217029755935073
16,1755,0.001022077864035964
17,798,0.000995775917544961
18,140,0.000955662049818784
19,2621,0.0009477409766986966
20,1451,0.0009151635458692908
21,1102,0.000913125928491354
22,4218,0.0008976507233455777
23,4611,0.000895800709258765
24,2756,0.0008336825994774699
25,2061,0.0008178142015822232
26,4764,0.0008075858349911869
27,4486,0.0007656762609258294
28,1572,0.0007134785992093384
29,1711,0.0006996075971983373
30,1724,0.0006592107238247991
31,4567,0.0006558872410096228
32,2442,0.000644073763396591
33,2617,0.0006426849286071956
34,2353,0.0006420427234843373
35,5048,0.0006334614590741694
36,1444,0.0006295596249401569
37,1637,0.0006052255630493164
38,2328,0.0005971627542749047
39,961,0.0005772038130089641
40,1147,0.0005693197017535567
41,4272,0.0005658739246428013
42,4122,0.0005646117497235537
43,3192,0.0005561746656894684
44,2138,0.0005428765434771776
45,3744,0.0005310500273481011
46,2634,0.0005195827106945217
47,3180,0.0005180287407711148
48,2174,0.0005157485720701516
49,750,0.0005145863397046924
50,1026,0.0005140152643434703
