rank,feature_id,score
1,7023,36887.41796875
2,5776,14560.7451171875
3,7865,8838.1962890625
4,6423,7153.1552734375
5,3741,5693.4794921875
6,3243,5564.3173828125
7,6623,4682.14404296875
8,9420,4441.02587890625
9,4226,4088.240966796875
10,8023,3712.357421875
