rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation
82,2312,0.9649999737739563,0.9649999737739563,0.5821967720985413,0.5548573732376099
83,1561,0.9649999737739563,0.9649999737739563,0.2821108102798462,0.27773433923721313
84,4011,0.9649999737739563,0.9649999737739563,0.2662869989871979,0.2683275640010834
85,3174,0.9639999866485596,0.9639999866485596,0.33936917781829834,0.36530831456184387
86,2009,0.9629999995231628,0.9629999995231628,0.44831985235214233,0.4445302486419678
87,4621,0.9629999995231628,0.9629999995231628,0.4222699701786041,0.39935290813446045
88,2772,0.9629999995231628,0.9629999995231628,0.2989918291568756,0.2940797507762909
89,4886,0.9629999995231628,0.9629999995231628,0.1790158897638321,0.1905648559331894
90,1360,0.9620000123977661,0.9620000123977661,0.5111492276191711,0.48052144050598145
91,2017,0.9610000252723694,0.9610000252723694,0.5212672352790833,0.5623719096183777
92,1570,0.9610000252723694,0.9610000252723694,0.2835620641708374,0.23844601213932037
93,5046,0.9599999785423279,0.9599999785423279,0.4137173891067505,0.393497496843338
94,4057,0.9589999914169312,0.9589999914169312,0.4394913911819458,0.43959280848503113
95,3447,0.9580000042915344,0.9580000042915344,0.3349333703517914,0.35880357027053833
96,3566,0.9570000171661377,0.9570000171661377,0.41483187675476074,0.38654544949531555
97,3463,0.9570000171661377,0.9570000171661377,0.3501597046852112,0.32097306847572327
98,892,0.9559999704360962,0.9559999704360962,0.7522115111351013,0.8549045324325562
99,2172,0.9559999704360962,0.9559999704360962,0.5502939224243164,0.5183600783348083
100,4232,0.9559999704360962,0.9559999704360962,0.46198225021362305,0.5249142646789551
101,4654,0.9559999704360962,0.9559999704360962,0.2934054136276245,0.2676480710506439
102,2872,0.9559999704360962,0.9559999704360962,0.26889777183532715,0.2653277814388275
103,4888,0.9559999704360962,0.9559999704360962,0.1662805825471878,0.17327648401260376
104,594,0.9549999833106995,0.9549999833106995,0.5813108682632446,0.4763924479484558
105,4681,0.9539999961853027,0.9539999961853027,0.5768250823020935,0.5964978337287903
106,2926,0.9539999961853027,0.9539999961853027,0.3766459822654724,0.3660890758037567
107,3964,0.953000009059906,0.953000009059906,0.33814236521720886,0.3155166506767273
108,2832,0.9520000219345093,0.9520000219345093,0.9740732908248901,1.296661615371704
109,2626,0.9520000219345093,0.9520000219345093,0.4902913272380829,0.5145794153213501
110,755,0.9520000219345093,0.9520000219345093,0.3691199719905853,0.32818201184272766
111,4882,0.9490000009536743,0.9490000009536743,0.5337396264076233,0.6099991202354431
112,336,0.9490000009536743,0.9490000009536743,0.3238072395324707,0.3585088551044464
113,4362,0.9470000267028809,0.9470000267028809,0.2830781638622284,0.28054386377334595
114,4608,0.9470000267028809,0.9470000267028809,0.1235680803656578,0.1168961301445961
115,4763,0.9459999799728394,0.9459999799728394,0.859778642654419,1.1844227313995361
116,1483,0.9459999799728394,0.9459999799728394,0.6606486439704895,0.657131016254425
117,2967,0.9449999928474426,0.9449999928474426,0.19090041518211365,0.1872512251138687
118,5009,0.9430000185966492,0.9430000185966492,0.8838518857955933,1.014954924583435
119,800,0.9430000185966492,0.9430000185966492,0.42018553614616394,0.4327862858772278
120,2770,0.9419999718666077,0.9419999718666077,0.490649938583374,0.542401134967804
121,3488,0.9419999718666077,0.9419999718666077,0.3788987994194031,0.4328833818435669
122,1241,0.9390000104904175,0.9390000104904175,0.48720502853393555,0.5037581324577332
123,1406,0.9369999766349792,0.9369999766349792,0.1413087397813797,0.13483001291751862
124,2860,0.9350000023841858,0.9350000023841858,0.5654727816581726,0.9172452092170715
125,1980,0.9350000023841858,0.9350000023841858,0.3445117175579071,0.3694186806678772
126,430,0.9340000152587891,0.9340000152587891,0.41105908155441284,0.4592268466949463
127,2240,0.9319999814033508,0.9319999814033508,0.611034631729126,0.7011760473251343
128,4838,0.9319999814033508,0.9319999814033508,0.25571900606155396,0.2832372188568115
129,875,0.9300000071525574,0.9300000071525574,0.7860845327377319,0.8894052505493164
130,3506,0.9300000071525574,0.9300000071525574,0.3478769063949585,0.39876896142959595
131,4046,0.9300000071525574,0.9300000071525574,0.34591346979141235,0.43787825107574463
132,2841,0.9290000200271606,0.9290000200271606,0.457685261964798,0.555696427822113
133,1944,0.9279999732971191,0.9279999732971191,0.5540474057197571,0.6100577712059021
134,640,0.9259999990463257,0.9259999990463257,0.6454099416732788,0.8131192326545715
135,2999,0.925000011920929,0.925000011920929,0.4825255870819092,0.5096314549446106
136,615,0.9240000247955322,0.9240000247955322,0.3234379291534424,0.44835224747657776
137,1981,0.9229999780654907,0.9229999780654907,0.30914658308029175,0.3843129575252533
138,4854,0.921999990940094,0.921999990940094,0.6023026704788208,0.7790387272834778
139,3647,0.9200000166893005,0.9200000166893005,0.6789782047271729,0.6939159631729126
140,1035,0.9190000295639038,0.9190000295639038,0.6527491807937622,0.7988729476928711
141,4644,0.9179999828338623,0.9179999828338623,0.24410635232925415,0.29894351959228516
142,4160,0.9169999957084656,0.9169999957084656,0.31130924820899963,0.4027306139469147
143,3872,0.9150000214576721,0.9150000214576721,0.6110534071922302,0.717877209186554
144,5074,0.9150000214576721,0.9150000214576721,0.24735583364963531,0.3292078971862793
145,271,0.9150000214576721,0.9150000214576721,0.13830237090587616,0.1759391874074936
146,787,0.9139999747276306,0.9139999747276306,0.2056388258934021,0.21285945177078247
147,2773,0.9129999876022339,0.9129999876022339,0.435921847820282,0.4808236360549927
148,1606,0.9120000004768372,0.9120000004768372,0.35706961154937744,0.38409075140953064
149,1322,0.9100000262260437,0.9100000262260437,0.4789259135723114,0.5504756569862366
150,1012,0.9089999794960022,0.9089999794960022,0.3321937918663025,0.41728851199150085
151,2362,0.9079999923706055,0.9079999923706055,0.2767396569252014,0.3951151371002197
152,1510,0.9049999713897705,0.9049999713897705,0.2915019690990448,0.3666759133338928
153,585,0.9049999713897705,0.9049999713897705,0.2798745930194855,0.5370833277702332
154,4603,0.9049999713897705,0.9049999713897705,0.1855098158121109,0.21585491299629211
155,4206,0.9010000228881836,0.9010000228881836,0.3065207004547119,0.3590297996997833
156,3099,0.8999999761581421,0.8999999761581421,0.6417012810707092,0.7618865370750427
157,3123,0.8989999890327454,0.8989999890327454,0.13918641209602356,0.17004947364330292
158,5057,0.8980000019073486,0.8980000019073486,0.26237916946411133,0.3365808129310608
159,4647,0.8970000147819519,0.8970000147819519,0.6638737320899963,0.8492720127105713
160,4923,0.8970000147819519,0.8970000147819519,0.32030075788497925,0.4123465418815613
161,1823,0.8939999938011169,0.8939999938011169,0.25269973278045654,0.32151076197624207
162,1064,0.8930000066757202,0.8930000066757202,0.4122971296310425,0.47095707058906555
163,1032,0.8930000066757202,0.8930000066757202,0.31789571046829224,0.3975223898887634
164,3799,0.890999972820282,0.890999972820282,0.5120044350624084,0.5950979590415955
165,4906,0.890999972820282,0.890999972820282,0.35008877515792847,0.577786922454834
166,4938,0.890999972820282,0.890999972820282,0.3307453989982605,0.4789627492427826
167,4686,0.8899999856948853,0.8899999856948853,0.11080963164567947,0.12079867720603943
168,3943,0.8889999985694885,0.8889999985694885,0.25005581974983215,0.3635465204715729
169,343,0.8880000114440918,0.8880000114440918,0.4030872583389282,0.5625272393226624
170,373,0.8859999775886536,0.8859999775886536,0.2004849910736084,0.2286503165960312
171,3951,0.8849999904632568,0.8849999904632568,0.14157894253730774,0.16191481053829193
172,820,0.8830000162124634,0.8830000162124634,0.16012327373027802,0.2372126430273056
173,3642,0.8820000290870667,0.8820000290870667,0.5065198540687561,0.6283600926399231
174,678,0.8820000290870667,0.8820000290870667,0.2794381082057953,0.30909159779548645
175,4336,0.8809999823570251,0.8809999823570251,0.17055752873420715,0.20102593302726746
176,1362,0.8790000081062317,0.8790000081062317,0.34652218222618103,0.41937699913978577
177,2245,0.8759999871253967,0.8759999871253967,0.2124413698911667,0.2823965847492218
178,3917,0.8730000257492065,0.8730000257492065,0.29178181290626526,0.3943125903606415
179,1906,0.8709999918937683,0.8709999918937683,0.32307854294776917,0.43924206495285034
180,1268,0.8700000047683716,0.8700000047683716,0.6712814569473267,0.9778246879577637
181,73,0.8700000047683716,0.8700000047683716,0.3184677064418793,0.35496312379837036
182,1007,0.8700000047683716,0.8700000047683716,0.13304531574249268,0.15892581641674042
183,4772,0.8679999709129333,0.8679999709129333,0.554233193397522,0.6439199447631836
184,3318,0.8679999709129333,0.8679999709129333,0.49604901671409607,0.6069458723068237
185,3960,0.8640000224113464,0.8640000224113464,0.4136356711387634,0.45394518971443176
186,4184,0.8610000014305115,0.8610000014305115,0.5285130739212036,0.8025192022323608
187,439,0.8610000014305115,0.8610000014305115,0.3019760251045227,0.5212724208831787
188,3907,0.8600000143051147,0.8600000143051147,0.39798566699028015,0.6967762112617493
189,1037,0.8600000143051147,0.8600000143051147,0.37933534383773804,0.5432722568511963
190,1159,0.8600000143051147,0.8600000143051147,0.34481433033943176,0.47948646545410156
191,296,0.8560000061988831,0.8560000061988831,0.33434441685676575,0.5237582921981812
192,3165,0.8550000190734863,0.8550000190734863,0.30836570262908936,0.5501636266708374
193,3407,0.8539999723434448,0.8539999723434448,0.3609478771686554,0.4816019833087921
194,2269,0.8529999852180481,0.8529999852180481,0.41379451751708984,0.5834016799926758
195,1819,0.8500000238418579,0.8500000238418579,0.10468917340040207,0.14646634459495544
196,709,0.8489999771118164,0.8489999771118164,0.24565275013446808,0.3018436133861542
197,1708,0.8489999771118164,0.8489999771118164,0.15119484066963196,0.19413802027702332
198,1933,0.8450000286102295,0.8450000286102295,0.17137645184993744,0.2508208751678467
199,2810,0.8420000076293945,0.8420000076293945,0.522449791431427,0.8266358971595764
200,2766,0.8420000076293945,0.8420000076293945,0.4105087220668793,0.4887210726737976
201,4960,0.8410000205039978,0.8410000205039978,0.6213846206665039,0.7110351324081421
202,4512,0.8399999737739563,0.8399999737739563,0.16832256317138672,0.2425214648246765
203,4250,0.8349999785423279,0.8349999785423279,0.12656088173389435,0.15345171093940735
204,260,0.8299999833106995,0.8299999833106995,0.2691098153591156,0.3299683928489685
205,540,0.8289999961853027,0.8289999961853027,0.09552591294050217,0.1509191244840622
206,251,0.824999988079071,0.824999988079071,0.22833433747291565,0.3518966734409332
207,2850,0.8240000009536743,0.8240000009536743,0.5597185492515564,0.7276667356491089
208,4458,0.8240000009536743,0.8240000009536743,0.2903502285480499,0.44862237572669983
209,3258,0.8240000009536743,0.8240000009536743,0.07354030013084412,0.08862391859292984
210,745,0.8209999799728394,0.8209999799728394,0.49153783917427063,0.652843177318573
211,671,0.8209999799728394,0.8209999799728394,0.28664344549179077,0.35597583651542664
212,1609,0.8199999928474426,0.8199999928474426,0.13710881769657135,0.18381687998771667
213,1726,0.8199999928474426,0.8199999928474426,0.11170563101768494,0.1463748812675476
214,4868,0.8190000057220459,0.8190000057220459,0.2031831592321396,0.2891259789466858
215,4556,0.8169999718666077,0.8169999718666077,0.7033088803291321,1.0616660118103027
216,3027,0.8159999847412109,0.8159999847412109,0.10601355880498886,0.13698913156986237
217,2797,0.8149999976158142,0.8149999976158142,0.33529132604599,0.457383394241333
218,106,0.8140000104904175,0.8140000104904175,0.35588139295578003,0.46056947112083435
219,4428,0.8140000104904175,0.8140000104904175,0.21072566509246826,0.29373306035995483
220,1352,0.8100000023841858,0.8100000023841858,0.23751981556415558,0.34779098629951477
221,3734,0.8069999814033508,0.8069999814033508,0.2462441474199295,0.35331007838249207
222,1638,0.8050000071525574,0.8050000071525574,0.3258742392063141,0.5217908620834351
223,2633,0.8050000071525574,0.8050000071525574,0.2824442386627197,0.351063996553421
224,1124,0.8019999861717224,0.8019999861717224,0.2550947666168213,0.31370994448661804
225,2895,0.7990000247955322,0.7990000247955322,0.11869774758815765,0.23906055092811584
226,1778,0.796999990940094,0.796999990940094,0.15212850272655487,0.19791173934936523
227,4407,0.7929999828338623,0.7929999828338623,0.19452638924121857,0.3063015341758728
228,1346,0.7900000214576721,0.7900000214576721,0.9154132604598999,1.4869452714920044
229,1126,0.7889999747276306,0.7889999747276306,0.18980425596237183,0.24018093943595886
230,4967,0.7870000004768372,0.7870000004768372,0.13065792620182037,0.225482776761055
231,4191,0.7870000004768372,0.7870000004768372,0.11437419056892395,0.1591239869594574
232,3717,0.7860000133514404,0.7860000133514404,0.2982356548309326,0.38785648345947266
233,4464,0.7820000052452087,0.7820000052452087,0.1175919696688652,0.17583250999450684
234,3670,0.7789999842643738,0.7789999842643738,0.41247299313545227,0.6916661858558655
235,4789,0.7789999842643738,0.7789999842643738,0.16547033190727234,0.2687847912311554
236,2342,0.777999997138977,0.777999997138977,0.2419344186782837,0.4195898175239563
237,1813,0.7739999890327454,0.7739999890327454,0.5268375873565674,0.8052411675453186
238,3659,0.7720000147819519,0.7720000147819519,0.1455223709344864,0.23475517332553864
239,2594,0.7720000147819519,0.7720000147819519,0.08245905488729477,0.11582885682582855
240,3563,0.7689999938011169,0.7689999938011169,0.5328373908996582,0.8967577219009399
241,3267,0.7680000066757202,0.7680000066757202,0.1912653148174286,0.3262670040130615
242,4748,0.7670000195503235,0.7670000195503235,0.3150809705257416,0.47747841477394104
243,4713,0.765999972820282,0.765999972820282,0.3337705731391907,0.4855845868587494
244,2622,0.765999972820282,0.765999972820282,0.13659976422786713,0.27691230177879333
245,2842,0.7639999985694885,0.7639999985694885,0.0661800280213356,0.09302224218845367
246,1207,0.7620000243186951,0.7620000243186951,0.1455557644367218,0.20515529811382294
247,4730,0.7620000243186951,0.7620000243186951,0.09706062078475952,0.14940868318080902
248,669,0.7590000033378601,0.7590000033378601,0.3347260355949402,0.5566878914833069
249,1968,0.7570000290870667,0.7570000290870667,0.1322159320116043,0.22438554465770721
250,593,0.7570000290870667,0.7570000290870667,0.08998014032840729,0.13052169978618622
251,468,0.7540000081062317,0.7540000081062317,0.4615591764450073,0.6472131609916687
252,2806,0.753000020980835,0.753000020980835,0.33549436926841736,0.5408333539962769
253,1771,0.7519999742507935,0.7519999742507935,0.26205652952194214,0.4210846424102783
254,4315,0.7450000047683716,0.7450000047683716,0.15604765713214874,0.302578866481781
255,4343,0.7450000047683716,0.7450000047683716,0.06462973356246948,0.11353957653045654
256,2432,0.734000027179718,0.734000027179718,0.06382489949464798,0.10654705762863159
257,688,0.7300000190734863,0.7300000190734863,0.2834208905696869,0.453546404838562
258,2235,0.7289999723434448,0.7289999723434448,0.21016119420528412,0.3683392107486725
259,3894,0.7239999771118164,0.7239999771118164,0.08630795031785965,0.12439309060573578
260,2016,0.7229999899864197,0.7229999899864197,0.26791808009147644,0.4710243344306946
261,3108,0.722000002861023,0.722000002861023,0.23076045513153076,0.3905394971370697
262,3737,0.7210000157356262,0.7210000157356262,0.16362205147743225,0.2692852020263672
263,566,0.7200000286102295,0.7200000286102295,0.18642470240592957,0.30017316341400146
264,3030,0.7200000286102295,0.7200000286102295,0.05416499450802803,0.07317142933607101
265,4039,0.718999981880188,0.718999981880188,0.1690036803483963,0.3405691683292389
266,3720,0.7160000205039978,0.7160000205039978,0.31171536445617676,0.6607441902160645
267,3892,0.7149999737739563,0.7149999737739563,0.28578922152519226,0.4793394207954407
268,4997,0.7089999914169312,0.7089999914169312,0.21251007914543152,0.42243918776512146
269,2563,0.7089999914169312,0.7089999914169312,0.16528210043907166,0.28470295667648315
270,4456,0.7080000042915344,0.7080000042915344,0.1449541598558426,0.263271689414978
271,1332,0.7020000219345093,0.7020000219345093,0.1981208324432373,0.4374423623085022
272,2371,0.6980000138282776,0.6980000138282776,0.3100537359714508,0.5304455161094666
273,3414,0.6970000267028809,0.6970000267028809,0.10756269842386246,0.1644992232322693
274,4664,0.6959999799728394,0.6959999799728394,0.1674959808588028,0.2458316683769226
275,4381,0.6919999718666077,0.6919999718666077,0.46176767349243164,0.6972495913505554
276,4022,0.6919999718666077,0.6919999718666077,0.054105546325445175,0.07866220921278
277,3117,0.6909999847412109,0.6909999847412109,0.23456299304962158,0.49842366576194763
278,3584,0.6869999766349792,0.6869999766349792,0.17980192601680756,0.2937231957912445
279,1634,0.6850000023841858,0.6850000023841858,0.14446638524532318,0.24123448133468628
280,94,0.6830000281333923,0.6830000281333923,0.10153450816869736,0.16441601514816284
281,4718,0.6819999814033508,0.6819999814033508,0.8654294610023499,1.5968114137649536
282,3223,0.6809999942779541,0.6809999942779541,0.17971839010715485,0.287263423204422
283,156,0.6800000071525574,0.6800000071525574,0.13468345999717712,0.2818540334701538
284,2954,0.6790000200271606,0.6790000200271606,0.3668860197067261,0.8588401675224304
285,946,0.6790000200271606,0.6790000200271606,0.0550905242562294,0.0855574831366539
286,3498,0.6740000247955322,0.6740000247955322,0.1646595448255539,0.5444475412368774
287,596,0.671999990940094,0.671999990940094,0.2392263263463974,0.42414164543151855
288,4321,0.6700000166893005,0.6700000166893005,0.3027835488319397,0.5881317853927612
289,5034,0.6660000085830688,0.6660000085830688,0.11580555886030197,0.21053700149059296
290,4433,0.6620000004768372,0.6620000004768372,0.15176135301589966,0.26186826825141907
291,1705,0.6589999794960022,0.6589999794960022,0.26036521792411804,0.5194446444511414
292,3037,0.6579999923706055,0.6579999923706055,0.5467931628227234,0.8924368023872375
293,3754,0.6579999923706055,0.6579999923706055,0.24125829339027405,0.3778737485408783
294,1449,0.6510000228881836,0.6510000228881836,0.10779173672199249,0.173410102725029
295,1328,0.6359999775886536,0.6359999775886536,0.2071007788181305,0.4290664494037628
296,4510,0.6290000081062317,0.6290000081062317,0.10021188110113144,0.1727832555770874
297,1141,0.628000020980835,0.628000020980835,0.2679094076156616,0.6466197967529297
298,3287,0.628000020980835,0.628000020980835,0.09389587491750717,0.1583632528781891
299,1330,0.6269999742507935,0.6269999742507935,0.18712887167930603,0.43853849172592163
300,3816,0.6230000257492065,0.6230000257492065,0.1648828387260437,0.5118669867515564
301,4913,0.6230000257492065,0.6230000257492065,0.10279399901628494,0.21574147045612335
302,210,0.6190000176429749,0.6190000176429749,0.12901727855205536,0.260245144367218
303,3130,0.6190000176429749,0.6190000176429749,0.09424211829900742,0.1813686639070511
304,1761,0.6150000095367432,0.6150000095367432,0.22044776380062103,0.41366034746170044
305,3587,0.6129999756813049,0.6129999756813049,0.15841898322105408,0.3263322710990906
306,3744,0.6069999933242798,0.6069999933242798,0.4364060163497925,0.9655495882034302
307,3574,0.6050000190734863,0.6050000190734863,0.07192377746105194,0.11569644510746002
308,3681,0.5960000157356262,0.5960000157356262,0.20356614887714386,0.34059497714042664
309,4233,0.5870000123977661,0.5870000123977661,0.10748346149921417,0.19056732952594757
310,1122,0.5870000123977661,0.5870000123977661,0.05626203864812851,0.1046493649482727
311,1974,0.5860000252723694,0.5860000252723694,0.15719039738178253,0.3093964457511902
312,516,0.5830000042915344,0.5830000042915344,0.11551614105701447,0.2697719931602478
313,2142,0.5789999961853027,0.5789999961853027,0.10811769217252731,0.2182825207710266
314,2170,0.5759999752044678,0.5759999752044678,0.1006840169429779,0.1945440024137497
315,1048,0.5740000009536743,0.5740000009536743,0.15858709812164307,0.2936071455478668
316,3190,0.5740000009536743,0.5740000009536743,0.09423425793647766,0.20795172452926636
317,4154,0.5740000009536743,0.5740000009536743,0.05694848671555519,0.1276693493127823
318,280,0.5680000185966492,0.5680000185966492,0.11263375729322433,0.26786255836486816
319,4538,0.5659999847412109,0.5659999847412109,0.08949889242649078,0.1592562198638916
320,2050,0.5619999766349792,0.5619999766349792,0.24563106894493103,0.4931676387786865
321,1754,0.5619999766349792,0.5619999766349792,0.1102374866604805,0.18464972078800201
322,2834,0.5590000152587891,0.5590000152587891,0.1237739697098732,0.2674916684627533
323,84,0.5550000071525574,0.5550000071525574,0.06253616511821747,0.11263895779848099
324,3140,0.5540000200271606,0.5540000200271606,0.09631498903036118,0.22860465943813324
325,1234,0.5450000166893005,0.5450000166893005,0.12457510828971863,0.27432578802108765
326,479,0.5440000295639038,0.5440000295639038,0.0862688347697258,0.22678664326667786
327,1587,0.5429999828338623,0.5429999828338623,0.09679976105690002,0.2473374903202057
328,1521,0.5429999828338623,0.5429999828338623,0.06183188036084175,0.1631864756345749
329,3549,0.5379999876022339,0.5379999876022339,0.13019178807735443,0.2893483638763428
330,2393,0.5270000100135803,0.5270000100135803,0.08805269747972488,0.21733498573303223
331,344,0.5220000147819519,0.5220000147819519,0.17356199026107788,0.3542154133319855
332,5035,0.5210000276565552,0.5210000276565552,0.27934330701828003,0.6041762828826904
333,1612,0.515999972820282,0.515999972820282,0.09012188017368317,0.19993533194065094
334,592,0.5149999856948853,0.5149999856948853,0.1012977734208107,0.20355035364627838
335,4566,0.5109999775886536,0.5109999775886536,0.1411733329296112,0.33258840441703796
336,3725,0.5099999904632568,0.5099999904632568,0.12649035453796387,0.3137706220149994
337,2219,0.5099999904632568,0.5099999904632568,0.06909629702568054,0.13589926064014435
338,1694,0.5090000033378601,0.5090000033378601,0.16388016939163208,0.32779908180236816
339,3798,0.503000020980835,0.503000020980835,0.05298331379890442,0.10392041504383087
340,4514,0.4830000102519989,0.4830000102519989,0.12814795970916748,0.2944905161857605
341,4929,0.47999998927116394,0.47999998927116394,0.029402121901512146,0.049442190676927567
342,23,0.4779999852180481,0.4779999852180481,0.26146718859672546,0.6117450594902039
343,1120,0.47600001096725464,0.47600001096725464,0.060848694294691086,0.15471048653125763
344,1291,0.4749999940395355,0.4749999940395355,0.07350508123636246,0.19921454787254333
345,3674,0.4699999988079071,0.4699999988079071,0.09190236777067184,0.2082427740097046
346,4842,0.46700000762939453,0.46700000762939453,0.1804959774017334,0.5486950278282166
