rank,feature_id,rank_by,rank_score,active_ratio,mean_activation,std_activation
1,2486,active_ratio,1.0,1.0,47.25878143310547,2.967918634414673
2,3788,active_ratio,1.0,1.0,2.0390758514404297,0.6727340817451477
3,5396,active_ratio,1.0,1.0,1.2507903575897217,0.433901846408844
4,2103,active_ratio,1.0,1.0,1.2134220600128174,0.5078834295272827
5,7528,active_ratio,1.0,1.0,1.204218864440918,0.8089232444763184
6,9338,active_ratio,1.0,1.0,1.1422210931777954,0.5636612772941589
7,8158,active_ratio,1.0,1.0,1.0151317119598389,0.4277411997318268
8,6196,active_ratio,1.0,1.0,0.9901354908943176,0.7078003287315369
9,9452,active_ratio,1.0,1.0,0.9022125005722046,0.5899013876914978
10,1378,active_ratio,1.0,1.0,0.8775419592857361,0.49248841404914856
11,100,active_ratio,1.0,1.0,0.8287768363952637,0.40648379921913147
12,3236,active_ratio,1.0,1.0,0.8286311626434326,0.42412427067756653
13,6399,active_ratio,1.0,1.0,0.8284645080566406,0.49428436160087585
14,1554,active_ratio,1.0,1.0,0.8189490437507629,0.5301824808120728
15,5176,active_ratio,1.0,1.0,0.8014417290687561,0.4373055398464203
16,9381,active_ratio,1.0,1.0,0.781938374042511,0.27959731221199036
17,1144,active_ratio,1.0,1.0,0.7759252786636353,0.45225057005882263
18,4079,active_ratio,1.0,1.0,0.7240670919418335,0.5022150278091431
19,7248,active_ratio,1.0,1.0,0.7096279263496399,0.5401451587677002
20,9904,active_ratio,1.0,1.0,0.6784748435020447,0.4182409942150116
21,7492,active_ratio,1.0,1.0,0.6485949158668518,0.343700110912323
22,3250,active_ratio,1.0,1.0,0.6397926211357117,0.2839544713497162
23,8450,active_ratio,1.0,1.0,0.5670883059501648,0.3795175552368164
24,2358,active_ratio,1.0,1.0,0.5583142638206482,0.2907896637916565
25,9418,active_ratio,1.0,1.0,0.5476634502410889,0.5099212527275085
26,5279,active_ratio,1.0,1.0,0.5469280481338501,0.5017866492271423
27,3436,active_ratio,1.0,1.0,0.5123242735862732,0.37516969442367554
28,8485,active_ratio,1.0,1.0,0.49792635440826416,0.28457069396972656
29,6162,active_ratio,0.9990000128746033,0.9990000128746033,0.7748202085494995,0.434590607881546
30,7647,active_ratio,0.9990000128746033,0.9990000128746033,0.7150936126708984,0.4668537378311157
31,8935,active_ratio,0.9990000128746033,0.9990000128746033,0.6456813216209412,0.41816213726997375
32,10123,active_ratio,0.9990000128746033,0.9990000128746033,0.6136602759361267,0.34822842478752136
33,5821,active_ratio,0.9990000128746033,0.9990000128746033,0.5971824526786804,0.3473009169101715
34,4952,active_ratio,0.9990000128746033,0.9990000128746033,0.574888288974762,0.39097681641578674
35,6127,active_ratio,0.9990000128746033,0.9990000128746033,0.572990894317627,0.3738747537136078
36,2225,active_ratio,0.9990000128746033,0.9990000128746033,0.5049334168434143,0.33919641375541687
37,8426,active_ratio,0.9990000128746033,0.9990000128746033,0.3964080810546875,0.35127195715904236
38,5013,active_ratio,0.9990000128746033,0.9990000128746033,0.38764744997024536,0.36067837476730347
39,6550,active_ratio,0.9990000128746033,0.9990000128746033,0.30361315608024597,0.1967494934797287
40,5802,active_ratio,0.9990000128746033,0.9990000128746033,0.2973436415195465,0.23382006585597992
41,6158,active_ratio,0.9990000128746033,0.9990000128746033,0.2678879499435425,0.10621143132448196
42,3019,active_ratio,0.9980000257492065,0.9980000257492065,0.6865205764770508,0.34601661562919617
43,4641,active_ratio,0.9980000257492065,0.9980000257492065,0.4899299442768097,0.3085744082927704
44,8098,active_ratio,0.9980000257492065,0.9980000257492065,0.48519033193588257,0.40952590107917786
45,297,active_ratio,0.9980000257492065,0.9980000257492065,0.3676656484603882,0.32302388548851013
46,7714,active_ratio,0.9980000257492065,0.9980000257492065,0.3461565375328064,0.22851091623306274
47,4107,active_ratio,0.996999979019165,0.996999979019165,0.9197830557823181,0.4730878472328186
48,9059,active_ratio,0.996999979019165,0.996999979019165,0.7036176919937134,0.48260822892189026
49,1471,active_ratio,0.996999979019165,0.996999979019165,0.5872789025306702,0.518276572227478
50,5777,active_ratio,0.996999979019165,0.996999979019165,0.4958530068397522,0.3717246353626251
51,5851,active_ratio,0.996999979019165,0.996999979019165,0.47920602560043335,0.3058909475803375
52,1696,active_ratio,0.996999979019165,0.996999979019165,0.4672844707965851,0.3471636474132538
53,7246,active_ratio,0.996999979019165,0.996999979019165,0.37445372343063354,0.2941654920578003
54,2825,active_ratio,0.996999979019165,0.996999979019165,0.36012232303619385,0.32325488328933716
55,8541,active_ratio,0.996999979019165,0.996999979019165,0.3524532616138458,0.23530931770801544
56,5651,active_ratio,0.996999979019165,0.996999979019165,0.3104519546031952,0.258300244808197
57,1868,active_ratio,0.9959999918937683,0.9959999918937683,0.8555006980895996,0.6307310461997986
58,5996,active_ratio,0.9959999918937683,0.9959999918937683,0.4696606695652008,0.5057695508003235
59,172,active_ratio,0.9959999918937683,0.9959999918937683,0.4569026231765747,0.36089250445365906
60,3036,active_ratio,0.9959999918937683,0.9959999918937683,0.3538670837879181,0.30679744482040405
61,3964,active_ratio,0.9950000047683716,0.9950000047683716,1.013881802558899,0.7814862132072449
62,2792,active_ratio,0.9950000047683716,0.9950000047683716,0.43241018056869507,0.3211459815502167
63,366,active_ratio,0.9950000047683716,0.9950000047683716,0.43050065636634827,0.3674945831298828
64,3014,active_ratio,0.9950000047683716,0.9950000047683716,0.39029669761657715,0.29053401947021484
65,6802,active_ratio,0.9950000047683716,0.9950000047683716,0.36277472972869873,0.2938055396080017
66,8254,active_ratio,0.9950000047683716,0.9950000047683716,0.3198503851890564,0.2396373748779297
67,4502,active_ratio,0.9940000176429749,0.9940000176429749,0.6176251769065857,0.5118195414543152
68,9753,active_ratio,0.9940000176429749,0.9940000176429749,0.41416776180267334,0.46042290329933167
69,5898,active_ratio,0.9940000176429749,0.9940000176429749,0.3632514476776123,0.3181008994579315
70,7824,active_ratio,0.9940000176429749,0.9940000176429749,0.2518414855003357,0.22850969433784485
71,6315,active_ratio,0.9940000176429749,0.9940000176429749,0.21629256010055542,0.1941228061914444
72,7947,active_ratio,0.9940000176429749,0.9940000176429749,0.187435120344162,0.11744356900453568
