rank,feature_id,score
1,1102,0.0038620613049715757
2,3865,0.0027902009896934032
3,3607,0.002535601146519184
4,3809,0.002321933163329959
5,1517,0.0021285507827997208
6,1603,0.0018611488630995154
7,4259,0.001730502350255847
8,3873,0.0017297063022851944
9,2866,0.0017036277567967772
10,2057,0.0016702957218512893
11,1193,0.0016526523977518082
12,2252,0.0015623412327840924
13,275,0.001532499911263585
14,4080,0.0015287906862795353
15,1334,0.0015209752600640059
16,2243,0.0014416123740375042
17,1345,0.0012838831171393394
18,444,0.001268000458367169
19,3049,0.001263800309970975
20,1649,0.0011971993371844292
21,3299,0.001184652908705175
22,230,0.0011529695475474
23,4959,0.0011205179616808891
24,1778,0.0010888718534260988
25,296,0.0010172042530030012
26,508,0.000995852518826723
27,2298,0.0009842191357165575
28,2617,0.0009803066495805979
29,4036,0.0009653735905885696
30,4322,0.0009608775144442916
31,1342,0.0009563670610077679
32,1357,0.0009304139530286193
33,5102,0.0009096467983908951
34,4814,0.0008493553614243865
35,404,0.0008331169374287128
36,2353,0.0008131416398100555
37,3944,0.0008110172348096967
38,473,0.000805713061708957
39,1699,0.0008018395747058094
40,4657,0.0007819415768608451
41,2248,0.0007818277226760983
42,3611,0.0007770645315758884
43,2892,0.0007639353862032294
44,2781,0.0007599405944347382
45,2691,0.0007375455461442471
46,2756,0.0007367281941697001
47,2037,0.0007271546055562794
48,2229,0.0007269646739587188
49,4215,0.0007090092985890806
50,4938,0.0006911483942531049
