rank,feature_id,score
1,1260,0.0033237498719245195
2,3398,0.0024593155831098557
3,2027,0.0023211718071252108
4,3171,0.0022812620736658573
5,4919,0.0022462918423116207
6,826,0.002219557296484709
7,2527,0.0021864441223442554
8,3146,0.002131632762029767
9,530,0.0020874841138720512
10,3792,0.0019784090109169483
11,1269,0.0018434732919558883
12,2413,0.00170628703199327
13,2038,0.0017004527617245913
14,3332,0.0016485981177538633
15,3682,0.0016412095865234733
16,3412,0.0016152585158124566
17,3007,0.0016096908366307616
18,2956,0.0015331585891544819
19,1611,0.0014909305609762669
20,4157,0.0014315723674371839
21,527,0.001416350482031703
22,2827,0.0013946022372692823
23,4227,0.001351882005110383
24,244,0.0013420102186501026
25,715,0.0013308998895809054
26,4468,0.0013253663200885057
27,757,0.0013107010163366795
28,4189,0.0012493503745645285
29,2949,0.001207631197758019
30,2110,0.0011998156551271677
31,2967,0.0011961774434894323
32,3312,0.0011654202826321125
33,883,0.0011578939156606793
34,686,0.0011369577841833234
35,1511,0.0011361766373738647
36,1528,0.0011288948589935899
37,3,0.0011125243036076427
38,1543,0.001099796500056982
39,1750,0.0010901978239417076
40,1252,0.0010790613014250994
41,1530,0.001074260682798922
42,2129,0.0010528992861509323
43,3305,0.0010392328258603811
44,1748,0.0010347056668251753
45,3065,0.001002455479465425
46,4378,0.0009952158434316516
47,4725,0.0009776509832590818
48,2185,0.0009670726140029728
49,5049,0.0009607082465663552
50,3496,0.0009312586043961346
