rank,feature_id,score
1,9722,21320.8046875
2,6970,17578.52734375
3,3755,12678.5888671875
4,6551,8201.587890625
5,1996,7967.1005859375
6,6731,7870.28369140625
7,7142,7262.3125
8,9625,4864.50439453125
9,2360,4568.6943359375
10,6633,4310.005859375
