rank,feature_id,score
1,7338,-0.005176309496164322
2,2254,-0.0019367642235010862
3,7487,-0.0013007631059736013
4,3713,-0.001038071932271123
5,2376,-0.0009230534778907895
6,8926,-0.0008729984983801842
7,8803,-0.000722533673979342
8,10170,-0.0006901280721649528
9,5168,-0.0005810357979498804
10,4675,-0.0005608875071629882
