step_idx,timestep,baseline,main,early,late
0,958,4.29742431640625,4.29742431640625,4.352729797363281,4.29742431640625
1,925,10.2745361328125,10.2745361328125,7.17706298828125,10.2745361328125
2,892,11.352203369140625,11.352203369140625,4.7537994384765625,11.352203369140625
3,859,13.1871337890625,13.1871337890625,4.17181396484375,13.1871337890625
4,826,14.805351257324219,11.58319091796875,4.880615234375,14.805351257324219
5,793,16.131195068359375,9.006881713867188,6.2354736328125,16.131195068359375
6,760,17.265228271484375,14.220535278320312,7.15875244140625,17.265228271484375
7,727,18.4381103515625,9.821746826171875,8.734405517578125,18.4381103515625
8,694,19.14190673828125,12.31414794921875,10.611053466796875,19.14190673828125
9,661,19.4263916015625,11.070709228515625,12.616607666015625,19.4263916015625
10,628,19.6558837890625,13.24786376953125,14.443801879882812,19.6558837890625
11,595,19.9134521484375,11.9342041015625,16.12994384765625,19.9134521484375
12,562,19.9739990234375,12.56402587890625,17.46038818359375,19.9739990234375
13,529,20.08599853515625,13.234039306640625,20.018829345703125,19.624862670898438
14,496,20.55096435546875,14.25341796875,21.993408203125,17.481307983398438
15,463,20.756103515625,14.525802612304688,23.872482299804688,15.17242431640625
16,430,20.730255126953125,15.058944702148438,25.465164184570312,13.884422302246094
17,397,20.414306640625,15.444091796875,26.55340576171875,14.910369873046875
18,364,19.95880126953125,15.661399841308594,27.091796875,18.61981201171875
19,331,19.734527587890625,15.52801513671875,27.65789794921875,19.6993408203125
20,298,19.75189208984375,15.407958984375,28.0484619140625,19.920028686523438
21,265,19.932357788085938,15.552703857421875,28.074951171875,20.745018005371094
22,232,20.025619506835938,16.004920959472656,28.0537109375,21.018447875976562
23,199,19.843612670898438,16.4031982421875,28.33685302734375,21.18841552734375
24,166,19.953659057617188,16.664642333984375,28.68511962890625,21.31134033203125
25,133,19.767608642578125,17.04730224609375,29.024169921875,22.65045166015625
26,100,19.79632568359375,17.451187133789062,29.49591064453125,23.922760009765625
27,67,19.596343994140625,17.669052124023438,30.0390625,24.5770263671875
28,34,19.4658203125,17.56348419189453,30.8592529296875,25.490371704101562
29,1,18.57464599609375,18.26935577392578,28.74609375,28.589950561523438
