rank,feature_id,score
1,1102,0.004230824764817953
2,3865,0.003137649269774556
3,3607,0.002689677756279707
4,3809,0.0026146131567656994
5,1517,0.002479700604453683
6,1603,0.0020514545030891895
7,3873,0.0019453794229775667
8,4259,0.0019392824033275247
9,275,0.0017986751627177
10,2057,0.001725524663925171
11,2243,0.0017076513031497598
12,2252,0.001696521183475852
13,2866,0.001695916405878961
14,1334,0.0016687570605427027
15,4080,0.0016617175424471498
16,1193,0.001628136495128274
17,1345,0.0015607989626005292
18,1778,0.001465985318645835
19,3049,0.0013665712904185057
20,1649,0.0013052806025370955
21,3299,0.0012675904436036944
22,230,0.0012584811775013804
23,296,0.0011584553867578506
24,4959,0.0011374515015631914
25,508,0.001134859980084002
26,1357,0.0011255114804953337
27,2617,0.0011086780577898026
28,1342,0.0010912187863141298
29,4814,0.0010235824156552553
30,4322,0.001020946423523128
31,404,0.0010082544758915901
32,2248,0.0009837993420660496
33,4036,0.000975779548753053
34,5102,0.0009417367982678115
35,17,0.0009386353194713593
36,2353,0.0009021510486491024
37,3944,0.0008778061019256711
38,473,0.0008750129491090775
39,2691,0.0008734779548831284
40,2229,0.0008681159233674407
41,4120,0.0008269913378171623
42,4215,0.000805911491625011
43,4938,0.0008012499893084168
44,2781,0.000793479208368808
45,2116,0.0007884517544880509
46,3748,0.000784365285653621
47,444,0.0007743887254036963
48,3180,0.0007712772930972278
49,2037,0.0007711855578236282
50,2298,0.0007696048123762012
