rank,feature_id,score
1,3181,0.0035032951273024082
2,9394,0.0028938567265868187
3,9498,0.002738743554800749
4,3873,0.001891161547973752
5,1730,0.0018431206699460745
6,2118,0.0017392622539773583
7,7482,0.0016517809126526117
8,5976,0.0015431715874001384
9,9475,0.001286336686462164
10,5668,0.0012551059480756521
11,5432,0.001252106623724103
12,16,0.001240680692717433
13,2624,0.0011037893127650023
14,4903,0.0010374358389526606
15,6737,0.0010105172405019403
16,6481,0.0009621066856198013
17,5774,0.0008330941200256348
18,1992,0.0008131397771649063
19,3080,0.0007680836715735495
20,5277,0.0007602119003422558
