rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,3636,1.0,1.0,38.73587417602539,1.2460137605667114,1
2,3855,1.0,1.0,1.1375312805175781,0.5881258249282837,1
3,1789,1.0,1.0,1.10126793384552,0.5321921110153198,1
4,4481,1.0,1.0,0.8309729099273682,0.41082775592803955,1
5,3611,1.0,1.0,0.7907707691192627,0.5677912831306458,1
6,4072,1.0,1.0,0.7652807235717773,0.3820054233074188,1
7,2803,1.0,1.0,0.7475138902664185,0.5585508942604065,1
8,2906,1.0,1.0,0.725740373134613,0.44576844573020935,1
9,2575,1.0,1.0,0.5629021525382996,0.37014883756637573,1
10,1174,1.0,1.0,0.42163270711898804,0.253885954618454,1
11,1029,1.0,1.0,0.12745548784732819,0.06943065673112869,1
12,1135,0.9990000128746033,0.9990000128746033,1.1037901639938354,0.6724920868873596,1
13,407,0.9990000128746033,0.9990000128746033,0.9355705380439758,0.7865046858787537,1
14,2822,0.9990000128746033,0.9990000128746033,0.7561930418014526,0.4932537376880646,1
15,5014,0.9990000128746033,0.9990000128746033,0.6125011444091797,0.4292980432510376,1
16,814,0.9990000128746033,0.9990000128746033,0.4571568965911865,0.3214564323425293,1
17,4656,0.9990000128746033,0.9990000128746033,0.4375212490558624,0.2595452666282654,1
18,3214,0.9990000128746033,0.9990000128746033,0.392171174287796,0.25085094571113586,1
19,102,0.9980000257492065,0.9980000257492065,0.48621830344200134,0.3091376721858978,0
20,2673,0.996999979019165,0.996999979019165,0.8172897100448608,0.6315770745277405,0
21,1177,0.996999979019165,0.996999979019165,0.7282691597938538,0.5900822281837463,0
22,4622,0.996999979019165,0.996999979019165,0.41997572779655457,0.3404812216758728,0
23,2686,0.9959999918937683,0.9959999918937683,0.6235827803611755,0.5322616696357727,0
24,3298,0.9950000047683716,0.9950000047683716,0.40600576996803284,0.3038221299648285,0
25,1517,0.9940000176429749,0.9940000176429749,0.9605991244316101,0.7325066924095154,0
26,404,0.9940000176429749,0.9940000176429749,0.8887017369270325,0.8307318687438965,0
27,2027,0.9940000176429749,0.9940000176429749,0.3230196535587311,0.2461099922657013,0
28,2493,0.9929999709129333,0.9929999709129333,0.5202108025550842,0.38504183292388916,0
29,4635,0.9929999709129333,0.9929999709129333,0.4729163646697998,0.405498206615448,0
30,481,0.9929999709129333,0.9929999709129333,0.4313551187515259,0.3492034375667572,0
31,4985,0.9919999837875366,0.9919999837875366,0.5774165987968445,0.40520209074020386,0
32,2614,0.9919999837875366,0.9919999837875366,0.4587272107601166,0.31229525804519653,0
33,2141,0.9919999837875366,0.9919999837875366,0.22986964881420135,0.1902395784854889,0
34,2632,0.9909999966621399,0.9909999966621399,0.5901197791099548,0.4845123291015625,0
35,4539,0.9909999966621399,0.9909999966621399,0.5018974542617798,0.44242534041404724,0
36,1926,0.9900000095367432,0.9900000095367432,0.40255463123321533,0.33219611644744873,0
37,2498,0.9900000095367432,0.9900000095367432,0.26295626163482666,0.22568181157112122,0
38,642,0.9890000224113464,0.9890000224113464,0.7069721817970276,0.5548189282417297,0
39,449,0.9890000224113464,0.9890000224113464,0.560844898223877,0.44009771943092346,0
40,2819,0.9890000224113464,0.9890000224113464,0.2779751121997833,0.24270384013652802,0
41,4818,0.9869999885559082,0.9869999885559082,0.5078401565551758,0.44747042655944824,0
42,1374,0.9869999885559082,0.9869999885559082,0.4836185574531555,0.3971666693687439,0
43,1203,0.9860000014305115,0.9860000014305115,0.731198251247406,0.6338954567909241,0
44,3135,0.9860000014305115,0.9860000014305115,0.6258883476257324,0.4763813018798828,0
45,925,0.9860000014305115,0.9860000014305115,0.3541552722454071,0.276206374168396,0
46,4756,0.9850000143051147,0.9850000143051147,0.6579821705818176,0.5041453242301941,0
47,1912,0.984000027179718,0.984000027179718,0.690512478351593,0.5569865703582764,0
48,4128,0.9829999804496765,0.9829999804496765,0.21072837710380554,0.17515888810157776,0
49,2296,0.9800000190734863,0.9800000190734863,0.6512064933776855,0.6126341223716736,0
50,157,0.9789999723434448,0.9789999723434448,0.4295944571495056,0.3547627329826355,0
51,5080,0.9739999771118164,0.9739999771118164,0.38040781021118164,0.35351961851119995,0
52,2409,0.9710000157356262,0.9710000157356262,0.5636864304542542,0.5490472316741943,0
53,3163,0.9710000157356262,0.9710000157356262,0.46984362602233887,0.4125356078147888,0
54,2302,0.9710000157356262,0.9710000157356262,0.25445806980133057,0.27162161469459534,0
55,4384,0.9700000286102295,0.9700000286102295,0.7044820785522461,0.6426147818565369,0
56,189,0.9700000286102295,0.9700000286102295,0.3381083011627197,0.29518982768058777,0
57,122,0.968999981880188,0.968999981880188,0.29669418931007385,0.3230380713939667,0
58,3863,0.968999981880188,0.968999981880188,0.22101227939128876,0.21384432911872864,0
59,4248,0.9679999947547913,0.9679999947547913,0.0840962752699852,0.05705667659640312,0
60,1481,0.9670000076293945,0.9670000076293945,0.7036631107330322,0.6628326177597046,0
61,2728,0.9670000076293945,0.9670000076293945,0.3565847873687744,0.3653598725795746,0
62,4794,0.9670000076293945,0.9670000076293945,0.24009962379932404,0.23560932278633118,0
63,2312,0.9660000205039978,0.9660000205039978,0.593416154384613,0.5606372356414795,0
64,3076,0.9660000205039978,0.9660000205039978,0.37438899278640747,0.37720632553100586,0
65,1026,0.9660000205039978,0.9660000205039978,0.2814602553844452,0.26838913559913635,0
66,2017,0.9649999737739563,0.9649999737739563,0.529818058013916,0.569786012172699,0
67,979,0.9649999737739563,0.9649999737739563,0.5172417163848877,0.5453715920448303,0
68,2009,0.9649999737739563,0.9649999737739563,0.4509751796722412,0.44482824206352234,0
69,1304,0.9649999737739563,0.9649999737739563,0.2862657308578491,0.29554110765457153,0
70,1561,0.9649999737739563,0.9649999737739563,0.28402891755104065,0.27984848618507385,0
71,2072,0.9629999995231628,0.9629999995231628,0.3072214722633362,0.2747107446193695,0
72,4011,0.9629999995231628,0.9629999995231628,0.26847198605537415,0.26297175884246826,0
73,4734,0.9610000252723694,0.9610000252723694,0.2977006137371063,0.281036376953125,0
74,2637,0.9610000252723694,0.9610000252723694,0.2816421091556549,0.29588156938552856,0
75,4681,0.9599999785423279,0.9599999785423279,0.583956241607666,0.6003209352493286,0
76,2521,0.9599999785423279,0.9599999785423279,0.4938781261444092,0.5653911828994751,0
77,1171,0.9589999914169312,0.9589999914169312,0.4294072687625885,0.4387892782688141,0
78,4621,0.9589999914169312,0.9589999914169312,0.40112045407295227,0.387229859828949,0
79,4888,0.9589999914169312,0.9589999914169312,0.16878020763397217,0.17485399544239044,0
80,3463,0.9580000042915344,0.9580000042915344,0.3554913401603699,0.32531046867370605,0
81,3210,0.9570000171661377,0.9570000171661377,0.4390164613723755,0.3963893949985504,0
82,1570,0.9570000171661377,0.9570000171661377,0.2840930223464966,0.23775333166122437,0
83,1568,0.9559999704360962,0.9559999704360962,0.4110974371433258,0.3814733326435089,0
84,2832,0.9539999961853027,0.9539999961853027,0.9827319979667664,1.2981505393981934,0
85,1890,0.9539999961853027,0.9539999961853027,0.4019615650177002,0.4166628122329712,0
86,1685,0.9509999752044678,0.9509999752044678,0.43376901745796204,0.430611789226532,0
87,4654,0.9509999752044678,0.9509999752044678,0.29590466618537903,0.2717013955116272,0
88,4785,0.9509999752044678,0.9509999752044678,0.2728912830352783,0.237489715218544,0
89,4232,0.949999988079071,0.949999988079071,0.4622335433959961,0.5252098441123962,0
90,3496,0.949999988079071,0.949999988079071,0.3570858836174011,0.35005220770835876,0
91,3447,0.9490000009536743,0.9490000009536743,0.3380903899669647,0.3661745488643646,0
92,3174,0.9490000009536743,0.9490000009536743,0.33077728748321533,0.3712816536426544,0
93,4886,0.9490000009536743,0.9490000009536743,0.1730821579694748,0.20096181333065033,0
94,4608,0.9490000009536743,0.9490000009536743,0.12550295889377594,0.1184033751487732,0
95,3566,0.9480000138282776,0.9480000138282776,0.3681947886943817,0.3732406198978424,0
96,5046,0.9470000267028809,0.9470000267028809,0.4048362076282501,0.4006746709346771,0
97,4057,0.9470000267028809,0.9470000267028809,0.3519662022590637,0.3954412341117859,0
98,2626,0.9459999799728394,0.9459999799728394,0.49550938606262207,0.5194181799888611,0
99,800,0.9459999799728394,0.9459999799728394,0.42342251539230347,0.4340088963508606,0
100,755,0.9440000057220459,0.9440000057220459,0.3475550413131714,0.32734936475753784,0
101,4882,0.9419999718666077,0.9419999718666077,0.5430395007133484,0.619236409664154,0
102,2872,0.9419999718666077,0.9419999718666077,0.2563104033470154,0.2599795460700989,0
103,2770,0.9390000104904175,0.9390000104904175,0.5024293065071106,0.5562688708305359,0
104,1238,0.9390000104904175,0.9390000104904175,0.4844669997692108,0.4623182713985443,0
105,3964,0.9390000104904175,0.9390000104904175,0.33611738681793213,0.31575682759284973,0
106,2772,0.9359999895095825,0.9359999895095825,0.26582634449005127,0.28231287002563477,0
107,5009,0.9340000152587891,0.9340000152587891,0.8886709213256836,1.0167559385299683,0
108,336,0.9340000152587891,0.9340000152587891,0.3201637268066406,0.36152154207229614,0
109,4763,0.9330000281333923,0.9330000281333923,0.8665770292282104,1.1915171146392822,0
110,3205,0.9319999814033508,0.9319999814033508,0.5694084167480469,0.5805808901786804,0
111,4018,0.9309999942779541,0.9309999942779541,0.24214498698711395,0.24745440483093262,0
112,1483,0.9300000071525574,0.9300000071525574,0.5900419354438782,0.6187074780464172,0
113,1360,0.9290000200271606,0.9290000200271606,0.40504056215286255,0.42183202505111694,0
114,594,0.9269999861717224,0.9269999861717224,0.5019775629043579,0.44845426082611084,0
115,4362,0.9259999990463257,0.9259999990463257,0.2745630443096161,0.2765839099884033,0
