rank,feature_id,score
1,825,0.0065679089166224
2,3460,0.005274690687656403
3,455,0.004759665112942457
4,2727,0.004680781625211239
5,460,0.0033496033865958452
6,3553,0.002989543601870537
7,454,0.0025217386428266764
8,828,0.0022662952542304993
9,702,0.0020827720873057842
10,1973,0.002079728525131941
11,722,0.0018656922038644552
12,428,0.0018489996436983347
13,2771,0.0018041081493720412
14,1929,0.001788230612874031
15,1101,0.0017533320933580399
16,614,0.001748099341057241
17,3529,0.0016830621752887964
18,2624,0.0016551421722397208
19,965,0.0014994622906669974
20,4999,0.0014892040053382516
21,886,0.0014625759795308113
22,3624,0.0013981860829517245
23,1226,0.0013354491675272584
24,812,0.0013251131167635322
25,151,0.0012974562123417854
26,4298,0.001293462235480547
27,196,0.001259612967260182
28,4868,0.0012555180583149195
29,3538,0.0012431597569957376
30,2443,0.0012320502428337932
31,5018,0.0012275695335119963
32,934,0.0012202209327369928
33,549,0.0012163756182417274
34,3354,0.0012091153766959906
35,4400,0.001185937668196857
36,4975,0.00117197644431144
37,2848,0.0011595035903155804
38,4371,0.001134548569098115
39,823,0.0011259650345891714
40,4357,0.0011198428692296147
41,4679,0.0011095439549535513
42,500,0.0010960421059280634
43,1645,0.0010857059387490153
44,4526,0.0010599257657304406
45,3265,0.0010472576832398772
46,944,0.0010361847234889865
47,851,0.001009983359836042
48,4011,0.0010053691221401095
49,2664,0.0009985086508095264
50,2182,0.000993305817246437
