rank,feature_id,score
1,2804,-0.006071469746530056
2,3166,-0.00535318348556757
3,4956,-0.0043855388648808
4,2244,-0.004267934709787369
5,2733,-0.004091757349669933
6,3936,-0.0038411084096878767
7,2863,-0.003665253985673189
8,2008,-0.00282897031866014
9,666,-0.002597982529550791
10,4897,-0.0025171195156872272
11,705,-0.0023623481392860413
12,445,-0.0022063562646508217
13,2957,-0.0020610466599464417
14,4163,-0.0020543145947158337
15,3078,-0.0020330955740064383
16,143,-0.0020149596966803074
17,1031,-0.0019677996169775724
18,2680,-0.0019568013958632946
19,4573,-0.001820779638364911
20,60,-0.0018149841343984008
21,879,-0.0017068205634132028
22,1306,-0.0016237541567534208
23,1765,-0.0016009282553568482
24,3055,-0.001572704641148448
25,5116,-0.0014601333532482386
26,558,-0.0013693750370293856
27,1566,-0.0013102288357913494
28,1503,-0.0012892794329673052
29,491,-0.0012817089445888996
30,4144,-0.001212632516399026
31,3234,-0.0012110471725463867
32,576,-0.00117291824426502
33,2124,-0.0010914343874901533
34,4495,-0.0010858105961233377
35,1056,-0.0010675361845642328
36,3903,-0.0010557308560237288
37,628,-0.0010496905306354165
38,4813,-0.0010321501176804304
39,2207,-0.0010319945868104696
40,1390,-0.0010247414465993643
41,3386,-0.0009842475410550833
42,1443,-0.0009700402733869851
43,2671,-0.0009542576735839248
44,4916,-0.0009282225510105491
45,4973,-0.0009097523288801312
46,3619,-0.0008934374200180173
47,1962,-0.0008864947594702244
48,3437,-0.0008831770974211395
49,3638,-0.0008813906461000443
50,3177,-0.0008692190167494118
