rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,6529,1.0,1.0,47.121219635009766,2.9048843383789062,1
2,4948,1.0,1.0,1.2680983543395996,0.6449413299560547,1
3,7369,1.0,1.0,1.2526580095291138,0.6912272572517395,1
4,7874,1.0,1.0,1.1237727403640747,0.5363025069236755,1
5,9240,1.0,1.0,1.0494873523712158,0.5225311517715454,1
6,10020,1.0,1.0,1.034470558166504,0.5538448095321655,1
7,6802,1.0,1.0,1.0278232097625732,0.44856294989585876,1
8,786,1.0,1.0,0.9896324872970581,0.5435271859169006,1
9,2737,1.0,1.0,0.9759700298309326,0.5562834739685059,1
10,7435,1.0,1.0,0.9710314869880676,0.5674145221710205,1
11,2656,1.0,1.0,0.8877898454666138,0.4943152368068695,1
12,3010,1.0,1.0,0.883072018623352,0.5399076342582703,1
13,9528,1.0,1.0,0.8468864560127258,0.33315736055374146,1
14,7083,1.0,1.0,0.816771388053894,0.477578341960907,1
15,8609,1.0,1.0,0.7567367553710938,0.4106304347515106,1
16,5077,1.0,1.0,0.7454022765159607,0.42067447304725647,1
17,664,1.0,1.0,0.701589822769165,0.5326594710350037,1
18,1289,1.0,1.0,0.7005844116210938,0.457317590713501,1
19,8335,1.0,1.0,0.6958479881286621,0.3491744101047516,1
20,1381,1.0,1.0,0.6820735931396484,0.38466036319732666,1
21,8069,1.0,1.0,0.6670593619346619,0.3565744161605835,1
22,8192,1.0,1.0,0.6476019024848938,0.394600510597229,1
23,7166,1.0,1.0,0.6333114504814148,0.376547634601593,1
24,510,1.0,1.0,0.6115805506706238,0.4216926395893097,1
25,4684,1.0,1.0,0.6046332716941833,0.3416658341884613,1
26,8019,1.0,1.0,0.591483473777771,0.43043041229248047,1
27,9085,1.0,1.0,0.5761473178863525,0.39911550283432007,1
28,5820,1.0,1.0,0.5198176503181458,0.2935446500778198,1
29,213,1.0,1.0,0.5063464045524597,0.30762752890586853,1
30,7152,1.0,1.0,0.47588837146759033,0.3158835172653198,1
31,6920,1.0,1.0,0.4120425283908844,0.288604199886322,1
32,1123,1.0,1.0,0.27747851610183716,0.16631902754306793,1
33,7805,1.0,1.0,0.10232263058423996,0.043909791857004166,1
34,8254,0.9990000128746033,0.9990000128746033,0.8191783428192139,0.5523641109466553,1
35,5618,0.9990000128746033,0.9990000128746033,0.8024897575378418,0.4828282594680786,1
36,5557,0.9990000128746033,0.9990000128746033,0.646843671798706,0.6808571219444275,1
37,3851,0.9990000128746033,0.9990000128746033,0.5971119999885559,0.4557455778121948,1
38,3639,0.9990000128746033,0.9990000128746033,0.5707648992538452,0.4212145507335663,1
39,8340,0.9990000128746033,0.9990000128746033,0.5635973215103149,0.42849621176719666,1
40,8172,0.9990000128746033,0.9990000128746033,0.5215320587158203,0.3078092038631439,1
41,1942,0.9990000128746033,0.9990000128746033,0.4838072955608368,0.31410813331604004,1
42,7231,0.9990000128746033,0.9990000128746033,0.48021042346954346,0.37885627150535583,1
43,8495,0.9990000128746033,0.9990000128746033,0.45597440004348755,0.26593315601348877,1
44,8893,0.9990000128746033,0.9990000128746033,0.39550256729125977,0.314607709646225,1
45,1284,0.9990000128746033,0.9990000128746033,0.35004889965057373,0.24644838273525238,1
46,4292,0.9980000257492065,0.9980000257492065,0.8898706436157227,0.5998403429985046,1
47,9451,0.9980000257492065,0.9980000257492065,0.7999849319458008,0.5453395247459412,1
48,5626,0.9980000257492065,0.9980000257492065,0.6565473079681396,0.4902152419090271,1
49,4496,0.9980000257492065,0.9980000257492065,0.6404752135276794,0.42362886667251587,1
50,6849,0.9980000257492065,0.9980000257492065,0.5815791487693787,0.3428989350795746,1
51,5524,0.9980000257492065,0.9980000257492065,0.5529705882072449,0.36859557032585144,1
52,6204,0.9980000257492065,0.9980000257492065,0.5490254759788513,0.349348783493042,1
53,273,0.9980000257492065,0.9980000257492065,0.4495834708213806,0.35391536355018616,1
54,4890,0.9980000257492065,0.9980000257492065,0.44086146354675293,0.338509738445282,1
55,5784,0.9980000257492065,0.9980000257492065,0.410521537065506,0.3121546804904938,1
56,922,0.9980000257492065,0.9980000257492065,0.38555482029914856,0.28148239850997925,1
57,1502,0.9980000257492065,0.9980000257492065,0.3716820776462555,0.25892364978790283,1
58,1482,0.9980000257492065,0.9980000257492065,0.29541662335395813,0.22752666473388672,1
59,9003,0.9980000257492065,0.9980000257492065,0.2843354642391205,0.22779735922813416,1
60,216,0.996999979019165,0.996999979019165,0.7503562569618225,0.5783818364143372,1
61,6340,0.996999979019165,0.996999979019165,0.5750382542610168,0.37809470295906067,1
62,9002,0.996999979019165,0.996999979019165,0.5027620196342468,0.4553181529045105,1
63,6376,0.996999979019165,0.996999979019165,0.48853960633277893,0.3614232838153839,1
64,1005,0.996999979019165,0.996999979019165,0.47510525584220886,0.3088769316673279,1
65,5502,0.996999979019165,0.996999979019165,0.4269193708896637,0.30193614959716797,1
66,9824,0.996999979019165,0.996999979019165,0.3337833285331726,0.2740040421485901,1
67,1068,0.996999979019165,0.996999979019165,0.2498721331357956,0.17532378435134888,1
68,6078,0.9959999918937683,0.9959999918937683,0.8132616281509399,0.48629140853881836,1
69,7723,0.9959999918937683,0.9959999918937683,0.7042178511619568,0.5166069269180298,1
70,9404,0.9959999918937683,0.9959999918937683,0.5455690026283264,0.40983766317367554,1
71,10147,0.9959999918937683,0.9959999918937683,0.45724016427993774,0.3633091151714325,1
72,5104,0.9959999918937683,0.9959999918937683,0.40381819009780884,0.3224334120750427,1
73,4373,0.9959999918937683,0.9959999918937683,0.3201558589935303,0.2554660141468048,1
74,5607,0.9950000047683716,0.9950000047683716,0.5043864250183105,0.5320665836334229,1
75,5931,0.9950000047683716,0.9950000047683716,0.44814160466194153,0.3026939630508423,1
76,4397,0.9950000047683716,0.9950000047683716,0.316766619682312,0.3094552159309387,1
77,6406,0.9950000047683716,0.9950000047683716,0.31292858719825745,0.2808434069156647,1
78,6658,0.9940000176429749,0.9940000176429749,0.6127870082855225,0.48482802510261536,1
79,8663,0.9940000176429749,0.9940000176429749,0.4735458791255951,0.37109506130218506,1
80,7523,0.9940000176429749,0.9940000176429749,0.42751678824424744,0.368042916059494,1
81,9375,0.9940000176429749,0.9940000176429749,0.2281874716281891,0.2235521525144577,1
82,9327,0.9929999709129333,0.9929999709129333,0.5523154735565186,0.418729692697525,1
83,5451,0.9929999709129333,0.9929999709129333,0.5390952825546265,0.5492396354675293,1
84,6421,0.9929999709129333,0.9929999709129333,0.5226346254348755,0.4595518708229065,1
85,1747,0.9929999709129333,0.9929999709129333,0.20785175263881683,0.20502252876758575,1
86,6810,0.9919999837875366,0.9919999837875366,0.5188645720481873,0.39975130558013916,1
