feature_id,taris_score,saeuron_score,taris_rank,saeuron_rank,rank_delta_saeuron_minus_taris
0,0.0,0.0,2073,8215,6142
1,0.0,0.0,6630,6729,99
2,0.0,0.0,6631,6730,99
3,0.00018802170234266669,0.26179447770118713,173,951,778
4,0.0,0.0,6632,6731,99
5,0.0,0.0,6633,6732,99
6,0.0,0.0,6634,6733,99
7,0.0,0.0,6635,6734,99
8,0.0,0.0,6636,6735,99
9,0.0,0.0,6637,6736,99
10,0.0,0.0,6629,6728,99
11,0.0,0.0,6639,6738,99
12,0.0,0.0,6640,6739,99
13,0.0,0.0,6641,6740,99
14,0.0,0.0,6642,6741,99
15,-8.484663567287498e-07,-0.04586249962449074,9291,9517,226
16,5.8127207012148574e-05,0.06728249043226242,326,1080,754
17,0.0,0.0,6643,6742,99
18,-3.9472408388974145e-05,-0.19165468215942383,9869,10007,138
19,0.0,0.0,6644,6743,99
20,0.0,0.0,6645,6744,99
21,0.0,0.0,6646,6745,99
22,0.0,0.0,6620,6719,99
23,0.0,0.0,6612,6711,99
24,0.0,0.0,6613,6712,99
25,0.0,0.0,6614,6713,99
26,0.0016392568359151483,8.838761329650879,14,655,641
27,0.0,0.0,6615,6714,99
28,0.0,0.0,6616,6715,99
29,0.0,0.0,6617,6716,99
30,0.0,0.0,6618,6717,99
31,0.00023249094374477863,0.6193985939025879,151,816,665
32,0.0,0.0,6619,6718,99
33,0.0,0.0,6611,6710,99
34,0.0,0.0,6621,6720,99
35,-1.4191607988323085e-05,-0.1748788058757782,9760,9973,213
36,0.0,0.0,6622,6721,99
37,0.0,0.0,6623,6722,99
38,0.0,0.0,6624,6723,99
39,0.0,0.0,6625,6724,99
40,0.0,0.0,6626,6725,99
41,0.0,0.0,6627,6726,99
42,0.0,0.0,6628,6727,99
43,0.0,0.0,6638,6737,99
44,0.0,0.0,6666,6765,99
45,0.00024093498359434307,0.6126313805580139,147,820,673
46,0.0,0.0,6667,6766,99
47,0.0,0.0,6668,6767,99
48,0.0,0.0,6669,6768,99
49,0.0,0.0,6670,6769,99
50,0.0,0.0,6671,6770,99
51,0.0,0.0,6672,6771,99
52,0.0,0.0,6673,6772,99
53,0.0,0.0,6665,6764,99
54,0.0,0.0,6675,6774,99
55,0.0,0.0,6676,6775,99
56,0.0,0.0,6677,6776,99
57,0.0,0.0,6678,6777,99
58,0.0,0.0,6679,6778,99
59,0.0,0.0,6680,6779,99
60,1.2176998097856995e-05,0.08197442442178726,505,1068,563
61,0.0,0.0,6681,6780,99
62,0.0,0.0,6656,6755,99
63,0.0,0.0,6648,6747,99
