rank,feature_id,score
1,3378,1319.7159423828125
2,4356,1017.9510498046875
3,2380,917.2750244140625
4,7675,896.0872802734375
5,380,824.3648681640625
6,2674,744.1543579101562
7,2860,708.3446044921875
8,1758,703.1907348632812
9,3932,692.9494018554688
10,1199,643.7156982421875
