rank,feature_id,score
1,2863,-0.006311282515525818
2,87,-0.004366389941424131
3,3936,-0.004331711679697037
4,4956,-0.004089006222784519
5,4916,-0.003936195280402899
6,3078,-0.003585130674764514
7,2445,-0.0034260612446814775
8,2804,-0.0033111129887402058
9,705,-0.0031043621711432934
10,4573,-0.0028089142870157957
11,282,-0.002773843239992857
12,2158,-0.002695044968277216
13,500,-0.002584742847830057
14,2244,-0.0025701276026666164
15,3358,-0.0024693929590284824
16,2733,-0.002397984266281128
17,350,-0.002082859631627798
18,879,-0.0019310005009174347
19,1646,-0.0018874125089496374
20,2124,-0.0018573893466964364
21,588,-0.0018218880286440253
22,3097,-0.0017973899375647306
23,4566,-0.0017391908913850784
24,1056,-0.0017183361342176795
25,4521,-0.0016879612812772393
26,1443,-0.0016356741543859243
27,1036,-0.0016281476709991693
28,1962,-0.0015750748571008444
29,3589,-0.0015196289168670774
30,870,-0.001516285934485495
31,3745,-0.0014537277165800333
32,4348,-0.0014474478084594011
33,491,-0.0013882260536774993
34,4065,-0.0013703977456316352
35,5000,-0.001346363453194499
36,1480,-0.001340119750238955
37,4163,-0.0013378143776208162
38,2471,-0.0013066843384876847
39,2957,-0.001291475142352283
40,558,-0.0012812567874789238
41,4975,-0.0012461391743272543
42,4973,-0.0012105212081223726
43,680,-0.0012084705522283912
44,2680,-0.001162396976724267
45,445,-0.0011608066270127892
46,1743,-0.0011406373232603073
47,3553,-0.0010908831609413028
48,3989,-0.0010857392335310578
49,3861,-0.0010562806855887175
50,560,-0.0010531519073992968
