rank,feature_id,score
1,3166,0.05439748242497444
2,4197,0.01487902831286192
3,4950,0.013135579414665699
4,3823,0.007339051458984613
5,3451,0.00445262435823679
6,2727,0.0037461649626493454
7,1635,0.003537191078066826
8,1566,0.003086589742451906
9,1069,0.0028162826783955097
10,1137,0.002762830350548029
11,3386,0.002576781902462244
12,28,0.0025250567123293877
13,898,0.0024901493452489376
14,3210,0.00241021323017776
15,4270,0.002392580732703209
16,3347,0.002235284075140953
17,4004,0.002120864111930132
18,1824,0.002023655455559492
19,577,0.001989094540476799
20,5031,0.0019401736790314317
21,3023,0.0019299484556540847
22,4633,0.0019127379637211561
23,4524,0.0018364593852311373
24,4307,0.0017974581569433212
25,3144,0.0017890604212880135
26,3095,0.001788039691746235
27,4144,0.0017173506785184145
28,3997,0.0015208384720608592
29,426,0.0014342512004077435
30,3618,0.0013942666118964553
31,836,0.0013151471503078938
32,825,0.0013039245968684554
33,65,0.0012896377593278885
34,4897,0.0012395073426887393
35,60,0.0012080405140295625
36,1462,0.0011785314418375492
37,2043,0.0011733330320566893
38,2107,0.0011632794048637152
39,2519,0.0011609634384512901
40,1910,0.001145344926044345
41,3598,0.001136304228566587
42,1565,0.0010530769359320402
43,828,0.0010060386266559362
44,3290,0.0009976292494684458
45,4846,0.0009720632806420326
46,528,0.0009647303377278149
47,656,0.0009602006757631898
48,5016,0.0009521055035293102
49,4312,0.000947020947933197
50,2387,0.0009358217939734459
