rank,feature_id,score
1,4084,1206.799072265625
2,9004,829.6412353515625
3,8403,539.1334838867188
4,7328,491.126220703125
5,7850,485.30572509765625
6,9824,464.49249267578125
7,2583,457.7069396972656
8,9997,429.27032470703125
9,4553,422.322509765625
10,7575,348.15240478515625
