step_idx,timestep,baseline,main,early,late
0,958,2.8056793212890625,2.8056793212890625,2.8056793212890625,2.8056793212890625
1,925,5.97418212890625,5.97418212890625,5.2364349365234375,5.97418212890625
2,892,6.796875,6.796875,5.69140625,6.796875
3,859,1.86328125,1.86328125,0.80517578125,1.86328125
4,826,0.7763671875,0.7763671875,0.4931640625,0.7763671875
5,793,0.46484375,0.438232421875,0.541015625,0.46484375
6,760,0.350341796875,0.36328125,0.68212890625,0.350341796875
7,727,0.4644775390625,0.435516357421875,0.646484375,0.4644775390625
8,694,0.365478515625,0.33935546875,0.4501953125,0.365478515625
9,661,0.3383636474609375,0.2989044189453125,0.42626953125,0.3383636474609375
10,628,0.283294677734375,0.274444580078125,0.35400390625,0.283294677734375
11,595,0.33819580078125,0.322235107421875,0.303466796875,0.33819580078125
12,562,0.367431640625,0.431488037109375,0.3203125,0.367431640625
13,529,0.42724609375,0.4560546875,0.33447265625,0.42724609375
14,496,0.3541412353515625,0.43212890625,0.1964111328125,0.353912353515625
15,463,0.2854156494140625,0.357391357421875,0.1685791015625,0.2855224609375
16,430,0.23291015625,0.28643798828125,0.14990234375,0.2331390380859375
17,397,0.0953369140625,0.168914794921875,0.08551025390625,0.09423828125
18,364,0.029449462890625,0.090972900390625,0.08447265625,0.0294647216796875
19,331,0.029266357421875,0.0522003173828125,0.080078125,0.0293121337890625
20,298,0.051239013671875,0.0506744384765625,0.0968017578125,0.0513458251953125
21,265,0.0550994873046875,0.0271759033203125,0.0605926513671875,0.0552520751953125
22,232,0.0667877197265625,0.065948486328125,0.0618896484375,0.06689453125
23,199,0.0860443115234375,0.085662841796875,0.0491485595703125,0.08612060546875
24,166,0.0860137939453125,0.08563232421875,0.0352783203125,0.08642578125
25,133,0.075164794921875,0.09332275390625,0.05794525146484375,0.0756378173828125
26,100,0.076751708984375,0.0478515625,0.07538604736328125,0.0774383544921875
27,67,0.0762939453125,0.0484619140625,0.0654144287109375,0.0768585205078125
28,34,0.09613037109375,0.047821044921875,0.064697265625,0.0971527099609375
29,1,0.0697021484375,0.0557708740234375,0.010498046875,0.07019805908203125
