rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,2486,1.0,1.0,55.1515007019043,2.76070237159729,1
2,2881,1.0,1.0,0.8667016625404358,0.2388819307088852,1
3,3788,1.0,1.0,0.7924326062202454,0.2883340120315552,1
4,798,1.0,1.0,0.7340012788772583,0.3195965886116028,1
5,3382,1.0,1.0,0.6300346851348877,0.1872371882200241,1
6,7382,1.0,1.0,0.6147457361221313,0.17978991568088531,1
7,1969,1.0,1.0,0.6015006899833679,0.33541807532310486,1
8,3988,1.0,1.0,0.6014239192008972,0.23603539168834686,1
9,492,1.0,1.0,0.5855011940002441,0.26813915371894836,1
10,4438,1.0,1.0,0.5678777098655701,0.23261047899723053,1
11,921,1.0,1.0,0.5544340014457703,0.19010066986083984,1
12,4121,1.0,1.0,0.5493721961975098,0.18424274027347565,1
13,6925,1.0,1.0,0.54141765832901,0.2754440903663635,1
14,9913,1.0,1.0,0.5355327129364014,0.1588120013475418,1
15,8422,1.0,1.0,0.5232130289077759,0.20691536366939545,1
16,12,1.0,1.0,0.5020548105239868,0.21794630587100983,1
17,174,1.0,1.0,0.4951569736003876,0.1816391944885254,1
18,1786,1.0,1.0,0.4936015009880066,0.23671932518482208,1
19,6155,1.0,1.0,0.49199846386909485,0.23571784794330597,1
20,6229,1.0,1.0,0.49175307154655457,0.2644173800945282,1
21,9388,1.0,1.0,0.4837142825126648,0.20969659090042114,1
22,5187,1.0,1.0,0.48040783405303955,0.2348259538412094,1
23,574,1.0,1.0,0.4796448349952698,0.2296324372291565,1
24,1616,1.0,1.0,0.47862955927848816,0.2483782023191452,1
25,6281,1.0,1.0,0.46635955572128296,0.18039532005786896,1
26,7786,1.0,1.0,0.46461981534957886,0.2180773764848709,1
27,8360,1.0,1.0,0.4580313563346863,0.2817458510398865,1
28,5167,1.0,1.0,0.4576736092567444,0.21049852669239044,1
29,7022,1.0,1.0,0.43336737155914307,0.17357641458511353,1
30,8449,1.0,1.0,0.4312576949596405,0.20770180225372314,1
31,7467,1.0,1.0,0.4310542345046997,0.25285792350769043,1
32,4879,1.0,1.0,0.4298138916492462,0.2166975736618042,1
33,6846,1.0,1.0,0.42683324217796326,0.14725051820278168,1
34,7930,1.0,1.0,0.42629578709602356,0.17583219707012177,1
35,8240,1.0,1.0,0.41890397667884827,0.22265028953552246,1
36,9385,1.0,1.0,0.41407641768455505,0.1665184050798416,1
37,8089,1.0,1.0,0.41364336013793945,0.16986927390098572,1
38,6864,1.0,1.0,0.4106547236442566,0.18896833062171936,1
39,13,1.0,1.0,0.4093373119831085,0.15588238835334778,1
40,1503,1.0,1.0,0.40736401081085205,0.18878893554210663,1
41,3786,1.0,1.0,0.4055815637111664,0.21271927654743195,1
42,6500,1.0,1.0,0.4052174389362335,0.19047054648399353,1
43,4158,1.0,1.0,0.4015721380710602,0.14690515398979187,1
44,2765,1.0,1.0,0.4002244770526886,0.1736840456724167,1
45,6393,1.0,1.0,0.39928728342056274,0.21982495486736298,1
46,5979,1.0,1.0,0.3940872550010681,0.2184745967388153,1
47,7584,1.0,1.0,0.38400059938430786,0.14911408722400665,1
48,2898,1.0,1.0,0.37775224447250366,0.19180992245674133,1
49,2391,1.0,1.0,0.37346625328063965,0.15918157994747162,1
50,9185,1.0,1.0,0.37306922674179077,0.13978374004364014,1
51,467,1.0,1.0,0.3730102479457855,0.24896535277366638,1
52,8534,1.0,1.0,0.37074029445648193,0.1641092747449875,1
53,5180,1.0,1.0,0.3645658791065216,0.1617705225944519,1
54,6345,1.0,1.0,0.3641774356365204,0.15038670599460602,1
