step_idx,timestep,baseline,main,early,late
0,958,4.29742431640625,4.29742431640625,7.296943664550781,4.29742431640625
1,925,10.2745361328125,10.2745361328125,10.498886108398438,10.2745361328125
2,892,11.352203369140625,11.352203369140625,11.753898620605469,11.352203369140625
3,859,13.1871337890625,13.1871337890625,14.418617248535156,13.1871337890625
4,826,14.805351257324219,11.39764404296875,15.200263977050781,14.805351257324219
5,793,16.131195068359375,9.24139404296875,17.4217529296875,16.131195068359375
6,760,17.265228271484375,12.95947265625,16.2979736328125,17.265228271484375
7,727,18.4381103515625,12.427703857421875,16.358551025390625,18.4381103515625
8,694,19.14190673828125,10.195587158203125,16.350418090820312,19.14190673828125
9,661,19.4263916015625,10.313697814941406,16.10584259033203,19.4263916015625
10,628,19.6558837890625,11.073310852050781,16.022605895996094,19.6558837890625
11,595,19.9134521484375,10.504600524902344,16.413375854492188,19.9134521484375
12,562,19.9739990234375,10.303749084472656,16.6728515625,19.9739990234375
13,529,20.08599853515625,10.973686218261719,16.74761962890625,17.275222778320312
14,496,20.55096435546875,13.0902099609375,16.83935546875,17.478286743164062
15,463,20.756103515625,15.843528747558594,16.74188232421875,16.28314208984375
16,430,20.730255126953125,19.132408142089844,16.769256591796875,15.9559326171875
17,397,20.414306640625,23.557525634765625,16.875091552734375,15.96575927734375
18,364,19.95880126953125,27.860694885253906,17.27911376953125,16.3787841796875
19,331,19.734527587890625,31.443939208984375,17.19171142578125,18.149505615234375
20,298,19.75189208984375,33.283226013183594,17.172897338867188,19.188018798828125
21,265,19.932357788085938,34.018310546875,17.41686248779297,19.08209228515625
22,232,20.025619506835938,33.771324157714844,17.621673583984375,19.65576171875
23,199,19.843612670898438,32.902984619140625,17.5618896484375,19.517303466796875
24,166,19.953659057617188,31.138137817382812,17.609100341796875,19.260299682617188
25,133,19.767608642578125,29.94964599609375,17.80621337890625,19.091835021972656
26,100,19.79632568359375,29.083251953125,17.794784545898438,19.094497680664062
27,67,19.596343994140625,27.921302795410156,17.97637939453125,19.6766357421875
28,34,19.4658203125,27.034317016601562,18.296859741210938,20.42633819580078
29,1,18.57464599609375,26.062149047851562,19.047027587890625,20.369659423828125
