rank,feature_id,score
1,2641,0.00496471393853426
2,4452,0.00394715741276741
3,4782,0.003779887454584241
4,4414,0.0031361100263893604
5,3865,0.0030530800577253103
6,1127,0.002906532259657979
7,4158,0.002869757590815425
8,2866,0.0023690492380410433
9,3045,0.0023676534183323383
10,4023,0.0023204341996461153
11,3607,0.0022937837056815624
12,406,0.002269265241920948
13,3350,0.0021452088840305805
14,3184,0.002022822154685855
15,2495,0.0019434854621067643
16,3559,0.0019024789799004793
17,1517,0.0018285347614437342
18,404,0.0018212258582934737
19,230,0.001792625174857676
20,3628,0.0017915668431669474
21,3242,0.0016796558629721403
22,4025,0.0016616315115243196
23,982,0.001507182838395238
24,665,0.0014953662175685167
25,1967,0.0014800627250224352
26,765,0.0014666985953226686
27,1113,0.0014096725499257445
28,989,0.0014081411063671112
29,275,0.0013475472806021571
30,3029,0.0012979734456166625
31,495,0.0012755017960444093
32,2242,0.0012659764615818858
33,4564,0.0012586282100528479
34,4080,0.0012525449274107814
35,3033,0.0012353372294455767
36,4790,0.0011917937081307173
37,677,0.0011630067601799965
38,1102,0.0011216728016734123
39,50,0.0011204024776816368
40,365,0.0010877439053729177
41,4406,0.001087374985218048
42,1342,0.0010753599926829338
43,3054,0.0010574867483228445
44,4171,0.0010510856518521905
45,3397,0.0010182291734963655
46,4959,0.0009788646129891276
47,1867,0.0009754033526405692
48,280,0.0009406917961314321
49,2443,0.0009368917671963573
50,2702,0.0009350663749501109
