rank,feature_id,score
1,4296,0.050463028252124786
2,2727,0.0058778999373316765
3,3078,0.005190073512494564
4,2164,0.0047153327614068985
5,2155,0.004198709037154913
6,1480,0.0025838089641183615
7,4975,0.002459558192640543
8,3347,0.002149948850274086
9,3795,0.0020866026170551777
10,282,0.001985980663448572
11,825,0.0019743680022656918
12,1691,0.001924196258187294
13,181,0.0018187077948823571
14,498,0.0017327700043097138
15,722,0.0017246364150196314
16,2926,0.0016665043076500297
17,3447,0.0016516272444278002
18,162,0.0016379866283386946
19,1910,0.0016160191735252738
20,1398,0.0014443673426285386
21,865,0.0014131581410765648
22,2174,0.0013151085004210472
23,4628,0.0012794481590390205
24,4187,0.0012591909617185593
25,2305,0.0012472140369936824
26,589,0.0012319687521085143
27,4132,0.0011842732783406973
28,3924,0.001181072904728353
29,3570,0.001176290214061737
30,4392,0.0011541142594069242
31,3484,0.0011063688434660435
32,409,0.0011058110976591706
33,108,0.0010537588968873024
34,2928,0.0010077779879793525
35,1249,0.0009925563354045153
36,3460,0.0009703277610242367
37,4744,0.0009613445145078003
38,2187,0.0009469070355407894
39,122,0.0009149521356448531
40,3133,0.0009144701180048287
41,3537,0.0009062322787940502
42,332,0.0009034581598825753
43,3598,0.0008870914462022483
44,742,0.0008864831179380417
45,5088,0.0008686686051078141
46,571,0.0008473946945741773
47,4973,0.0008471797918900847
48,673,0.0008421630482189357
49,858,0.0008345908718183637
50,3062,0.0008224538760259748
