rank,feature_id,score
1,9769,20690.283203125
2,10096,13924.5546875
3,6690,11920.6484375
4,3060,11327.728515625
5,9739,10328.408203125
6,6682,9969.138671875
7,8871,9585.6220703125
8,135,9416.9296875
9,7439,9159.46875
10,5876,8705.306640625
